@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
100, -40, 980, 985.901, 1352.78, Walk
90, -40, 970, 974.987, 1345.56, Walk
100, -50, 960, 966.488, 1309.44, Walk
100, -50, 1000, 1006.23, 1280, Walk
90, -50, 970, 975.449, 1267.78, Walk
80, -50, 960, 964.624, 1242.22, Walk
250, -0, 960, 992.018, 1247.22, Walk
240, -10, 960, 989.596, 1235, Walk
230, -0, 970, 996.895, 1178.89, Walk
240, 10, 980, 1009.01, 1182.78, Walk
250, 10, 970, 1001.75, 1188.33, Walk
190, 480, 740, 902.275, 1191.11, Walk
590, 90, 810, 1006.13, 1182.22, Walk
660, -90, 360, 757.166, 1178.33, Walk
80, -120, 1250, 1258.29, 1197.78, Walk
-380, 10, 1530, 1576.52, 1242.78, Walk
140, 170, 950, 975.192, 1250.56, Walk
-70, 10, 660, 663.777, 1230, Walk
-400, -270, 680, 833.847, 1242.78, Walk
-280, -380, 710, 852.584, 1257.78, Walk
-240, 60, 1000, 1030.15, 1268.33, Walk
230, 360, 1030, 1115.08, 1294.44, Walk
450, 60, 980, 1080.05, 1315.56, Walk
110, -70, 1000, 1008.46, 1320.56, Walk
100, -30, 970, 975.602, 1314.44, Walk
80, -50, 980, 984.53, 1308.89, Walk
120, -30, 970, 977.855, 1304.44, Walk
90, -30, 990, 994.535, 1297.78, Walk
100, -40, 980, 985.901, 1291.67, Walk
90, -40, 970, 974.987, 1274.44, Walk
100, -50, 960, 966.488, 1253.33, Walk
100, -50, 1000, 1006.23, 1255.56, Walk
90, -50, 970, 975.449, 1236.67, Walk
80, -50, 960, 964.624, 1190.56, Walk
250, -0, 960, 992.018, 1187.78, Walk
240, -10, 960, 989.596, 1213.89, Walk
230, -0, 970, 996.895, 1205.56, Walk
240, 10, 980, 1009.01, 1197.78, Walk
250, 10, 970, 1001.75, 1193.89, Walk
710, -170, 580, 932.416, 1185, Walk
240, -60, 950, 981.682, 1171.67, Walk
270, -250, 880, 953.834, 1183.89, Walk
-430, 160, 1430, 1501.8, 1235, Walk
180, 230, 1050, 1089.86, 1254.44, Walk
-110, -50, 760, 769.545, 1243.33, Walk
-490, -310, 840, 1020.69, 1272.78, Walk
-490, -310, 840, 1020.69, 1301.67, Walk
-260, -330, 770, 877.154, 1316.11, Walk
-260, 0, 990, 1023.57, 1323.89, Walk
530, 240, 1040, 1191.68, 1360.56, Walk
280, 120, 1070, 1112.52, 1380.56, Walk
110, -70, 1000, 1008.46, 1385.56, Walk
100, -30, 970, 975.602, 1379.44, Walk
80, -50, 980, 984.53, 1373.89, Walk
120, -30, 970, 977.855, 1369.44, Walk
90, -30, 990, 994.535, 1362.78, Walk
100, -40, 980, 985.901, 1356.67, Walk
90, -40, 970, 974.987, 1336.67, Walk
100, -50, 960, 966.488, 1328.89, Walk
100, -50, 1000, 1006.23, 1315, Walk
90, -50, 970, 975.449, 1264.44, Walk
80, -50, 960, 964.624, 1243.89, Walk
250, -0, 960, 992.018, 1260, Walk
240, -10, 960, 989.596, 1236.11, Walk
230, -0, 970, 996.895, 1211.67, Walk
240, 10, 980, 1009.01, 1204.44, Walk
250, 10, 970, 1001.75, 1203.33, Walk
440, 60, 620, 762.627, 1165, Walk
260, -180, 750, 813.941, 1149.44, Walk
-280, -110, 1450, 1480.88, 1186.11, Walk
-110, 170, 1190, 1207.1, 1206.67, Walk
-110, -50, 800, 809.074, 1198.33, Walk
-420, -270, 860, 994.435, 1222.22, Walk
-260, -230, 880, 945.992, 1236.67, Walk
-290, -170, 810, 876.983, 1245, Walk
80, 50, 1280, 1283.47, 1262.22, Walk
250, -10, 1220, 1245.39, 1282.78, Walk
190, -50, 940, 960.312, 1284.44, Walk
110, -70, 1000, 1008.46, 1288.33, Walk
100, -30, 970, 975.602, 1288.89, Walk
80, -50, 980, 984.53, 1283.33, Walk
120, -30, 970, 977.855, 1278.33, Walk
90, -30, 990, 994.535, 1273.33, Walk
