@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
-132.813, 251.953, -445.313, 528.605, 746.853, Lie
-111.328, 250, -466.797, 541.104, 749.566, Lie
-119.141, 177.734, -371.094, 428.363, 739.8, Lie
-132.813, 251.953, -320.313, 428.625, 734.266, Lie
-134.766, 277.344, -416.016, 517.832, 738.607, Lie
-93.75, 244.141, -423.828, 498.02, 740.994, Lie
-126.953, 234.375, -330.078, 424.264, 736.654, Lie
-56.6406, 242.188, -474.609, 535.833, 744.249, Lie
-107.422, 253.906, -398.438, 484.521, 745.117, Lie
-78.125, 244.141, -332.031, 419.467, 741.319, Lie
-183.594, 242.188, -417.969, 516.778, 744.032, Lie
-128.906, 238.281, -376.953, 464.207, 743.815, Lie
-134.766, 210.938, -279.297, 375.051, 735.46, Lie
-162.109, 197.266, -466.797, 532.064, 738.173, Lie
-316.62, 385.284, -911.713, 1039.19, 791.034, Lie

