@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
280, -70, 990, 1031.21, 1450.56, Active
380, -150, 1240, 1305.57, 1480.56, Active
480, 220, 980, 1113.19, 1502.78, Active
490, -120, 710, 870.976, 1517.78, Active
380, -260, 790, 914.385, 1496.11, Active
390, -20, 1000, 1073.55, 1483.89, Active
330, -210, 990, 1064.47, 1514.44, Active
110, -20, 910, 916.842, 1464.44, Active
190, -380, 660, 784.92, 1450.56, Active
-50, -380, 850, 932.416, 1432.78, Active
220, -120, 710, 752.928, 1397.78, Active
-150, -620, 1050, 1228.58, 1397.22, Active
-310, -310, 1010, 1101.04, 1403.33, Active
10, -200, 770, 795.613, 1380.56, Active
-210, -730, 1000, 1255.79, 1415.56, Active
-190, -530, 760, 945.833, 1425, Active
30, -760, 810, 1111.13, 1437.22, Active
300, -60, 930, 979.03, 1434.44, Active
300, -50, 960, 1007.03, 1432.78, Active
370, -170, 1070, 1144.86, 1423.89, Active
240, -110, 990, 1024.6, 1405, Active
140, -140, 960, 980.204, 1400.56, Active
80, -80, 870, 877.325, 1378.33, Active
160, -280, 1040, 1088.85, 1382.22, Active
170, -30, 940, 955.72, 1360.56, Active
110, -130, 880, 896.326, 1365, Active
120, -220, 730, 771.816, 1356.11, Active
190, -280, 1050, 1103.18, 1369.44, Active
490, -120, 710, 870.976, 1384.44, Active
380, -260, 790, 914.385, 1362.78, Active
390, -20, 1000, 1073.55, 1350.56, Active
330, -210, 990, 1064.47, 1381.11, Active
110, -20, 910, 916.842, 1331.11, Active
190, -380, 660, 784.92, 1317.22, Active
-50, -380, 850, 932.416, 1299.44, Active
220, -120, 710, 752.928, 1286.11, Active
-150, -620, 1050, 1228.58, 1314.44, Active
-310, -310, 1010, 1101.04, 1315.56, Active
10, -200, 770, 795.613, 1295.56, Active
-210, -730, 1000, 1255.79, 1334.44, Active
-190, -530, 760, 945.833, 1359.44, Active
30, -760, 810, 1111.13, 1366.11, Active
220, -140, 1030, 1062.5, 1380, Active
130, -150, 890, 911.866, 1382.78, Active
170, -220, 1020, 1057.21, 1401.67, Active
190, -110, 900, 926.391, 1383.89, Active
240, -140, 950, 989.798, 1384.44, Active
190, -120, 950, 976.217, 1375, Active
100, -110, 1020, 1030.78, 1365, Active
140, -210, 980, 1011.98, 1353.89, Active
180, -170, 900, 933.435, 1365.56, Active
140, -170, 960, 984.937, 1367.78, Active
230, -220, 1000, 1049.43, 1377.22, Active
180, -20, 940, 957.288, 1382.22, Active
490, -120, 710, 870.976, 1354.44, Active
380, -260, 790, 914.385, 1343.33, Active
390, -20, 1000, 1073.55, 1367.22, Active
330, -210, 990, 1064.47, 1344.44, Active
