@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
-20, 70, -80, 108.167, 1730, Active
660, -570, 2000, 2181.86, 1756.67, Active
970, 20, 1530, 1811.68, 1884.44, Active
90, 100, -280, 310.644, 1728.89, Active
-190, -230, 50, 302.49, 1682.22, Active
-1560, -10, 1240, 1992.81, 1828.89, Active
-280, 150, 70, 325.269, 1687.22, Active
410, -180, 330, 556.237, 1540, Active
1150, 480, 1120, 1675.5, 1517.78, Active
70, 20, -130, 148.997, 1447.78, Active
720, -550, 2000, 2195.65, 1614.44, Active
850, 190, 270, 911.866, 1482.22, Active
-10, 30, -130, 133.791, 1307.78, Active
-560, -490, 2000, 2133.94, 1460, Active
-1270, 360, 1940, 2346.51, 1577.78, Active
20, 140, 30, 144.568, 1476.67, Active
580, -90, -180, 613.922, 1503.33, Active
720, 400, 2000, 2162.96, 1643.89, Active
-30, 270, 400, 483.529, 1673.33, Active
-30, -150, -220, 267.955, 1516.11, Active
-1310, -680, 2000, 2485.66, 1597.78, Active
-1210, 360, 1140, 1700.97, 1722.22, Active
-110, 120, -130, 208.327, 1716.11, Active
560, -70, 1500, 1602.65, 1678.33, Active
930, 220, 620, 1139.17, 1748.89, Active
220, -70, -260, 347.707, 1728.33, Active
-850, -790, 2000, 2312.27, 1777.78, Active
-1460, 640, 710, 1745.08, 1921.67, Active
740, 270, 1000, 1272.99, 1851.67, Active
10, 80, -210, 224.944, 1795.56, Active
-270, -320, 1380, 1442.12, 1895.56, Active
-1620, 410, 1480, 2232.24, 1921.11, Active
10, 70, -140, 156.844, 1735, Active
560, -460, 2000, 2127.25, 1892.22, Active
130, 30, -90, 160.935, 1858.89, Active
700, -1100, 1700, 2142.43, 1880, Active
680, 110, -20, 689.13, 1886.11, Active
-40, -210, -60, 222.036, 1881.11, Active
-2000, 90, 2000, 2829.86, 1886.67, Active
-410, 250, -30, 481.144, 1774.44, Active
600, -60, 1320, 1451.21, 1864.44, Active
1240, 500, 670, 1495.49, 1880, Active
190, 120, -210, 307.571, 1810.56, Active
-60, -420, 1070, 1151.04, 1866.11, Active
-1680, 580, 1830, 2551.02, 1891.11, Active
10, 80, -210, 224.944, 1751.67, Active
-270, -320, 1380, 1442.12, 1749.44, Active
-1620, 410, 1480, 2232.24, 1927.78, Active
10, 70, -140, 156.844, 1830.56, Active
560, -460, 2000, 2127.25, 1803.33, Active
570, -160, 2000, 2085.79, 1942.78, Active
990, 390, 530, 1188.74, 1881.11, Active
110, -20, -240, 264.764, 1887.78, Active
-1080, -620, 2000, 2356.01, 1898.89, Active
-1160, 460, 630, 1397.89, 1978.89, Active
150, 40, -50, 163.095, 1975, Active
810, -850, 1470, 1881.36, 1921.67, Active
590, 180, 40, 618.142, 1928.33, Active
30, -180, -160, 242.693, 1838.89, Active
-1610, -290, 1140, 1993.94, 1873.89, Active
-470, 350, 70, 590.169, 1894.44, Active
10, 80, -210, 224.944, 1825, Active
-270, -320, 1380, 1442.12, 1707.22, Active
-1620, 410, 1480, 2232.24, 1885.56, Active
10, 70, -140, 156.844, 1788.33, Active
560, -460, 2000, 2127.25, 1761.11, Active
530, 100, 30, 540.185, 1785.56, Active
1080, 940, 920, 1701.88, 1781.11, Active
400, 90, -170, 443.847, 1666.11, Active
0, -390, 410, 565.862, 1604.44, Active
-1950, 280, 2000, 2807.29, 1818.89, Active
-210, 210, 20, 297.658, 1637.78, Active
530, 30, 60, 534.228, 1547.22, Active
790, 480, 1440, 1711.17, 1684.44, Active
300, -20, -270, 404.104, 1543.33, Active
-20, -550, 820, 987.573, 1575.56, Active
-2000, 490, 2000, 2870.56, 1804.44, Active
-160, 230, -100, 297.489, 1662.78, Active
10, 80, -210, 224.944, 1630, Active
-270, -320, 1380, 1442.12, 1722.78, Active
-1620, 410, 1480, 2232.24, 1808.33, Active
10, 70, -140, 156.844, 1625.56, Active
560, -460, 2000, 2127.25, 1781.11, Active
530, 110, 80, 547.175, 1653.33, Active
810, 150, 1010, 1303.34, 1726.11, Active
190, -0, -240, 306.105, 1586.67, Active
-200, -590, 1740, 1848.16, 1690.56, Active
-1780, 530, 1460, 2362.39, 1855.56, Active
-60, 130, -40, 148.661, 1633.33, Active
870, -580, 2000, 2256.83, 1800.56, Active
850, 110, 660, 1081.76, 1856.11, Active
160, -40, -250, 299.5, 1730.56, Active
-920, -730, 2000, 2319.33, 1900.56, Active
-1450, 600, 840, 1779.92, 1983.89, Active
10, 80, -210, 224.944, 1751.11, Active
-270, -320, 1380, 1442.12, 1833.33, Active
-1620, 410, 1480, 2232.24, 2011.67, Active
10, 70, -140, 156.844, 1914.44, Active
560, -460, 2000, 2127.25, 1887.22, Active
650, -860, 2000, 2272.03, 2070, Active
790, 130, 360, 877.838, 1973.33, Active
30, -130, -150, 200.749, 1950.56, Active
-1260, -780, 1890, 2401.69, 2059.44, Active
-790, 360, 460, 982.497, 2125, Active
370, -0, -190, 415.933, 2015.56, Active
840, -150, 630, 1060.66, 1896.11, Active
500, 100, -220, 555.338, 1928.89, Active
50, -470, 820, 946.467, 1811.67, Active
-2000, 200, 2000, 2835.49, 1955, Active
-300, 180, 30, 351.141, 1958.33, Active
10, 80, -210, 224.944, 1772.22, Active
-270, -320, 1380, 1442.12, 1721.11, Active
-1620, 410, 1480, 2232.24, 1899.44, Active
10, 70, -140, 156.844, 1802.22, Active
560, -460, 2000, 2127.25, 1775, Active
680, 70, 1440, 1594.02, 1884.44, Active
240, 40, -260, 356.09, 1746.67, Active
-440, -630, 1990, 2133.21, 1721.67, Active
-1770, -0, 2000, 2670.75, 1860, Active
-400, 60, 40, 406.448, 1870.56, Active
390, -540, 2000, 2108.01, 1815, Active
1160, 440, 1090, 1651.45, 1875, Active
530, -110, -350, 644.593, 1898.89, Active
-360, -570, 1090, 1281.64, 1921.11, Active
-1390, 390, 750, 1626.87, 2016.11, Active
-80, 120, 70, 160.312, 1956.67, Active
10, 80, -210, 224.944, 1740, Active
-270, -320, 1380, 1442.12, 1821.11, Active
-1620, 410, 1480, 2232.24, 1999.44, Active
10, 70, -140, 156.844, 1902.22, Active
560, -460, 2000, 2127.25, 1875, Active
530, 100, 870, 1023.62, 1946.11, Active
670, 360, 710, 1040.48, 1875, Active
290, 30, -230, 371.349, 1783.89, Active
-360, -660, 740, 1054.89, 1851.67, Active
-1370, 610, 680, 1646.63, 1829.44, Active
-20, 50, 190, 197.484, 1634.44, Active
770, -640, 610, 1172.43, 1718.89, Active
1190, 10, 370, 1246.23, 1643.33, Active
300, -190, 210, 412.553, 1532.78, Active
-810, -430, 1470, 1732.6, 1628.33, Active
-970, 610, 870, 1438.71, 1652.22, Active
250, 80, -190, 324.037, 1540.56, Active
-740, 270, 1000, 1272.99, 1637.22, Active
10, 80, -210, 224.944, 1637.22, Active
-270, -320, 1380, 1442.12, 1637.22, Active
-1620, 410, 1480, 2232.24, 1637.22, Active
10, 70, -140, 156.844, 1637.22, Active
560, -460, 2000, 2127.25, 1637.22, Active
940, 50, 360, 1007.82, 1628.89, Active
300, -90, -200, 371.618, 1565, Active
-380, -590, 50, 703.562, 1591.11, Active
-1370, 540, 500, 1555.15, 1627.22, Active
-50, 120, 100, 164.012, 1494.44, Active
690, -1090, 1120, 1708.39, 1641.11, Active
1060, 50, 580, 1209.34, 1622.78, Active
280, 10, -220, 356.23, 1563.89, Active
-170, -620, 2000, 2100.79, 1680, Active
-1440, 650, 860, 1798.81, 1693.33, Active
10, 80, -210, 224.944, 1573.89, Active
-270, -320, 1380, 1442.12, 1654.44, Active
-1620, 410, 1480, 2232.24, 1737.78, Active
10, 70, -140, 156.844, 1733.33, Active
560, -460, 2000, 2127.25, 1791.67, Active
730, -590, 2000, 2209.3, 1781.11, Active
690, 330, 930, 1204.12, 1877.22, Active
370, -60, -250, 450.555, 1747.22, Active
-80, -620, 690, 931.075, 1749.44, Active
-1340, 510, 780, 1632.21, 1862.78, Active
-50, 120, -40, 136.015, 1817.78, Active
1200, -840, 2000, 2479.03, 1908.33, Active
960, 10, 590, 1126.85, 1980, Active
270, -150, -210, 373.497, 1853.89, Active
50, 50, -170, 184.12, 1775, Active
620, -30, 230, 661.967, 1795.56, Active
1060, 270, 410, 1168.16, 1737.22, Active
400, 110, -110, 429.185, 1607.78, Active
-20, 70, -80, 108.167, 1600.56, Active
660, -570, 2000, 2181.86, 1670.56, Active
970, 20, 1530, 1811.68, 1615.56, Active
90, 100, -280, 310.644, 1629.44, Active
-190, -230, 50, 302.49, 1487.78, Active
-1560, -10, 1240, 1992.81, 1459.44, Active
-280, 150, 70, 325.269, 1378.89, Active
410, -180, 330, 556.237, 1392.22, Active
1150, 480, 1120, 1675.5, 1467.78, Active
70, 20, -130, 148.997, 1333.89, Active
720, -550, 2000, 2195.65, 1503.89, Active
850, 190, 270, 911.866, 1352.22, Active
-10, 30, -130, 133.791, 1275, Active
-560, -490, 2000, 2133.94, 1409.44, Active
-1270, 360, 1940, 2346.51, 1592.78, Active
-1040, -940, 980, 1710.44, 1708.33, Active
-660, 490, 700, 1079.68, 1714.44, Active
240, 90, -100, 275.136, 1703.89, Active
950, -590, 2000, 2291.42, 1891.11, Active
840, -170, 580, 1034.84, 1800, Active
30, 10, -260, 261.916, 1676.67, Active
-780, -460, 2000, 2195.45, 1830.56, Active
-1330, 340, 2000, 2425.8, 2008.33, Active
-70, 70, -170, 196.723, 1869.44, Active
590, -0, -90, 596.825, 1879.44, Active
-20, 70, -80, 108.167, 1837.78, Active
660, -570, 2000, 2181.86, 1864.44, Active
970, 20, 1530, 1811.68, 1992.22, Active
90, 100, -280, 310.644, 1836.67, Active
-190, -230, 50, 302.49, 1790, Active
-1560, -10, 1240, 1992.81, 1936.67, Active
-280, 150, 70, 325.269, 1795, Active
410, -180, 330, 556.237, 1647.78, Active
1150, 480, 1120, 1675.5, 1636.11, Active
70, 20, -130, 148.997, 1545.56, Active
720, -550, 2000, 2195.65, 1703.33, Active
850, 190, 270, 911.866, 1579.44, Active
-10, 30, -130, 133.791, 1500.56, Active
-560, -490, 2000, 2133.94, 1653.33, Active
-1270, 360, 1940, 2346.51, 1671.67, Active
330, 70, -300, 451.442, 1506.67, Active
-120, -290, 180, 361.801, 1522.22, Active
-1600, -200, 2000, 2569.05, 1695.56, Active
-360, 230, 130, 446.542, 1726.11, Active
350, -200, 570, 698.14, 1608.89, Active
1150, 280, -40, 1184.27, 1550.56, Active
700, 90, 100, 712.811, 1573.89, Active
-20, -50, -230, 236.22, 1564.44, Active
-1520, -580, 2000, 2578.14, 1636.11, Active
-1560, 140, 2000, 2540.31, 1813.89, Active
-240, 160, -40, 291.204, 1787.22, Active
-20, 70, -80, 108.167, 1643.89, Active
660, -570, 2000, 2181.86, 1811.11, Active
970, 20, 1530, 1811.68, 1769.44, Active
90, 100, -280, 310.644, 1722.78, Active
-190, -230, 50, 302.49, 1739.44, Active
-1560, -10, 1240, 1992.81, 1726.11, Active
-280, 150, 70, 325.269, 1555.56, Active
410, -180, 330, 556.237, 1567.78, Active
1150, 480, 1120, 1675.5, 1687.78, Active
70, 20, -130, 148.997, 1488.89, Active
720, -550, 2000, 2195.65, 1630.56, Active
850, 190, 270, 911.866, 1641.11, Active
-10, 30, -130, 133.791, 1568.89, Active
-560, -490, 2000, 2133.94, 1688.89, Active
-1270, 360, 1940, 2346.51, 1870.56, Active
1220, 250, 760, 1458.94, 1766.67, Active
280, 60, -120, 310.483, 1586.67, Active
-90, -220, -120, 266.271, 1586.11, Active
-1220, -1090, 1080, 1960.33, 1765, Active
-1030, 510, 660, 1325.37, 1707.78, Active
210, 160, 10, 264.197, 1588.89, Active
1110, -740, 1530, 2029.93, 1750.56, Active
460, -140, 1170, 1264.95, 1822.78, Active
-60, 200, -160, 263.059, 1690, Active
-330, -200, -150, 414.005, 1700, Active
-1580, -220, 630, 1715.14, 1783.89, Active
-20, 70, -80, 108.167, 1640.56, Active
660, -570, 2000, 2181.86, 1807.78, Active
970, 20, 1530, 1811.68, 1766.11, Active
90, 100, -280, 310.644, 1719.44, Active
-190, -230, 50, 302.49, 1736.11, Active
-1560, -10, 1240, 1992.81, 1722.78, Active
-280, 150, 70, 325.269, 1552.22, Active
410, -180, 330, 556.237, 1479.44, Active
1150, 480, 1120, 1675.5, 1606.67, Active
70, 20, -130, 148.997, 1595, Active
720, -550, 2000, 2195.65, 1588.33, Active
850, 190, 270, 911.866, 1538.89, Active
-10, 30, -130, 133.791, 1527.22, Active
-560, -490, 2000, 2133.94, 1508.89, Active
-1270, 360, 1940, 2346.51, 1608.89, Active
-620, 300, 970, 1189.66, 1690.56, Active
230, 50, -150, 279.106, 1676.67, Active
930, -550, 2000, 2273.19, 1735, Active
340, 60, 1260, 1306.45, 1817.78, Active
-10, -0, -80, 80.6226, 1643.33, Active
-230, -340, 90, 420.238, 1540, Active
-1030, -800, 40, 1304.8, 1617.78, Active
-910, 340, 1050, 1430.45, 1719.44, Active
130, 50, 20, 140.712, 1574.44, Active
750, -690, 2000, 2244.68, 1737.78, Active
460, 130, 1940, 1998.02, 1827.22, Active
-20, 70, -80, 108.167, 1683.89, Active
660, -570, 2000, 2181.86, 1851.11, Active
970, 20, 1530, 1811.68, 1809.44, Active
90, 100, -280, 310.644, 1762.78, Active
-190, -230, 50, 302.49, 1779.44, Active
-1560, -10, 1240, 1992.81, 1766.11, Active
-280, 150, 70, 325.269, 1595.56, Active
410, -180, 330, 556.237, 1541.67, Active
1150, 480, 1120, 1675.5, 1670.56, Active
70, 20, -130, 148.997, 1489.44, Active
720, -550, 2000, 2195.65, 1578.89, Active
850, 190, 270, 911.866, 1646.67, Active
-10, 30, -130, 133.791, 1619.44, Active
-560, -490, 2000, 2133.94, 1685, Active
-1270, 360, 1940, 2346.51, 1755.56, Active
50, -190, -170, 259.808, 1767.22, Active
-1230, -570, 1830, 2277.43, 1777.78, Active
-1420, -90, 890, 1678.27, 1770.56, Active
-140, -30, 110, 180.555, 1776.67, Active
470, -410, 790, 1006.53, 1690, Active
820, 390, 1350, 1626.96, 1692.22, Active
70, -30, 770, 773.757, 1714.44, Active
-80, -280, 320, 432.666, 1726.11, Active
-1040, -640, 1140, 1670.57, 1726.67, Active
-1580, -520, 1230, 2068.74, 1883.89, Active
-560, 190, 620, 856.796, 1908.89, Active
