@relation TestSet

@attribute	Asmv	numeric
@attribute	Gsmv	numeric
@attribute	Aavg	numeric
@attribute	Astdev	numeric
@attribute	Gavg	numeric
@attribute	Gstdev	numeric
@attribute	state	{ unknown, idle, walk, active }


@data
1.01435, 2.37068, 1.63133, 0.0156489, 2.05333, 0.761828, idle
1.02039, 1.31886, 1.63067, 0.0156915, 2.076, 0.749087, idle
1.01277, 1.28144, 1.63033, 0.0160174, 2.03167, 0.720047, idle
1.0013, 1.51165, 1.63, 0.0165328, 2.05367, 0.723623, idle
1.02039, 1.12832, 1.63033, 0.0162241, 2.03167, 0.723096, idle
1.01277, 1.09471, 1.62967, 0.01663, 2.04633, 0.707118, idle
1.01277, 2.09057, 1.62933, 0.0169181, 2.064, 0.728041, idle
1.01277, 1.94705, 1.629, 0.017195, 2.07033, 0.730454, idle
1.02039, 1.92297, 1.629, 0.017195, 2.086, 0.741667, idle
1.01277, 1.43798, 1.62867, 0.0174611, 2.05467, 0.726314, idle
1.02039, 2.10715, 1.629, 0.017195, 2.07767, 0.736965, idle
1.02039, 1.05081, 1.629, 0.017195, 2.086, 0.730984, idle
1.0222, 0.806846, 1.63033, 0.0172208, 2.03667, 0.731074, idle
1.02976, 0.964365, 1.63167, 0.0179041, 1.99867, 0.719952, idle
1.0222, 2.241, 1.633, 0.0177294, 2.032, 0.753199, idle
1.0222, 1.70159, 1.633, 0.0177294, 2.06933, 0.744692, idle
1.0222, 2.18628, 1.63267, 0.0173077, 2.11, 0.754476, idle
1.01366, 1.70605, 1.632, 0.0170098, 2.09033, 0.731854, idle
1.01617, 0.869138, 1.63167, 0.0167498, 2.05433, 0.740282, idle
1.01218, 1.18157, 1.631, 0.0164012, 2.016, 0.726175, idle
1.0222, 0.83, 1.63167, 0.0167498, 1.96567, 0.732101, idle
1.02377, 0.936429, 1.632, 0.0170098, 1.96667, 0.731293, idle
1.01971, 0.441135, 1.63233, 0.0170652, 1.92967, 0.769417, idle
1.01469, 0.997196, 1.632, 0.0168127, 1.94733, 0.757302, idle
1.01617, 0.589067, 1.63167, 0.0165496, 1.929, 0.776974, idle
1.0222, 1.65605, 1.632, 0.0168127, 1.99667, 0.747878, idle
1.01971, 0.84309, 1.632, 0.0168127, 1.984, 0.756305, idle
1.0222, 1.00424, 1.63233, 0.0170652, 2.01167, 0.728625, idle
1.02039, 1.10734, 1.63133, 0.0168787, 1.97267, 0.724716, idle
1.02039, 1.67299, 1.63067, 0.0169181, 2.003, 0.714904, idle
1.02039, 1.00185, 1.631, 0.0166032, 1.94033, 0.669798, idle
1.02039, 1.39556, 1.631, 0.0166032, 1.94833, 0.671655, idle
1.02039, 1.14551, 1.63133, 0.0162754, 1.94667, 0.671909, idle
1.02039, 1.75682, 1.632, 0.0153623, 1.95567, 0.680875, idle
1.02039, 2.12645, 1.632, 0.0153623, 2.006, 0.717178, idle
1.01277, 2.20599, 1.632, 0.0153623, 2.082, 0.77582, idle
1.01277, 1.2936, 1.632, 0.0153623, 2.04033, 0.749384, idle
1.01277, 1.4734, 1.632, 0.0153623, 2.03867, 0.748549, idle
1.01277, 1.01321, 1.63167, 0.0157233, 1.992, 0.740736, idle
1.02806, 0.967781, 1.63233, 0.015206, 1.97933, 0.744414, idle
1.02039, 1.16829, 1.63233, 0.015206, 1.94467, 0.731828, idle
1.00454, 1.17601, 1.63133, 0.0168787, 1.938, 0.735112, idle
1.0222, 0.806846, 1.63133, 0.0168787, 1.938, 0.735112, idle
1.02976, 0.964365, 1.63133, 0.0168787, 1.938, 0.735112, idle
0.977036, 3.01866, 1.61367, 0.093148, 1.97933, 0.835699, idle
0.985546, 2.99262, 1.59567, 0.129478, 2.042, 0.932746, idle
0.976422, 4.31427, 1.57733, 0.156587, 2.129, 1.11145, idle
0.984581, 2.75053, 1.55967, 0.178073, 2.13433, 1.11437, idle
0.995239, 0.723464, 1.542, 0.194737, 2.12367, 1.12323, idle
0.986357, 1.04805, 1.52467, 0.20877, 2.12333, 1.12334, idle
0.976678, 3.31024, 1.50667, 0.220157, 2.238, 1.19163, idle
0.96566, 4.6921, 1.488, 0.2307, 2.41167, 1.41425, idle
0.983717, 3.21705, 1.46967, 0.239576, 2.537, 1.41652, idle
0.985546, 1.2968, 1.452, 0.245824, 2.54267, 1.41342, idle
0.98661, 2.2876, 1.43467, 0.25025, 2.633, 1.38808, idle
0.984581, 2.72039, 1.41633, 0.253922, 2.67433, 1.40632, idle
0.975602, 1.61558, 1.39833, 0.256555, 2.71467, 1.38349, idle
0.984581, 1.95062, 1.38, 0.257566, 2.76333, 1.37151, idle
0.974628, 2.15272, 1.36233, 0.258672, 2.81733, 1.35167, idle
0.96566, 3.34966, 1.34467, 0.25857, 2.90633, 1.39593, idle
0.985393, 4.71425, 1.328, 0.25639, 3.09733, 1.57506, idle
0.983717, 8.13739, 1.31033, 0.253909, 3.46833, 2.41276, idle
0.984937, 13.3085, 1.29333, 0.249644, 4.09067, 3.87317, idle
0.98453, 19.9514, 1.27633, 0.244124, 4.90933, 5.6797, idle
0.992925, 23.8936, 1.25867, 0.237708, 5.993, 7.91812, idle
0.986357, 24.7043, 1.242, 0.22989, 7.17167, 9.8854, idle
0.958853, 21.2561, 1.22433, 0.221129, 8.27567, 11.0214, idle
0.957549, 23.6951, 1.20633, 0.210737, 9.40667, 12.0521, idle
1.00812, 23.8426, 1.19233, 0.196955, 10.5187, 12.7826, idle
1.00025, 14.0756, 1.17767, 0.179419, 11.1183, 12.7712, idle
0.975602, 4.36702, 1.16367, 0.159656, 11.2483, 12.6944, idle
1.01607, 1.50791, 1.15, 0.138756, 11.2657, 12.6814, idle
1.00025, 8.79326, 1.13467, 0.103625, 11.6957, 12.5549, idle
0.984784, 13.6449, 1.11733, 0.0352073, 12.355, 12.5299, idle
0.982904, 8.75163, 1.11967, 0.0375485, 12.5907, 12.446, idle
0.987218, 8.11645, 1.12267, 0.0401608, 12.808, 12.3563, idle
0.990606, 6.65448, 1.12567, 0.041688, 12.9613, 12.2929, idle
0.994636, 7.32954, 1.12867, 0.0429522, 13.1883, 12.1657, idle
1.01143, 8.13416, 1.133, 0.0471982, 13.5743, 11.9561, idle
0.997096, 5.01921, 1.13667, 0.0494862, 13.7533, 11.8166, idle
1.00668, 2.53099, 1.14033, 0.0514123, 13.73, 11.8354, idle
0.992472, 2.32906, 1.14333, 0.051012, 13.6437, 11.8964, idle
0.987168, 2.61876, 1.14667, 0.0506842, 13.6087, 11.9251, idle
0.989545, 0.739594, 1.14967, 0.0510871, 13.5823, 11.9519, idle
0.994837, 2.74237, 1.15267, 0.0518931, 13.62, 11.9219, idle
0.9993, 6.2932, 1.15667, 0.0523025, 13.8017, 11.8133, idle
0.979898, 1.27153, 1.16, 0.0517687, 13.7833, 11.8312, idle
0.987168, 3.27857, 1.163, 0.0508035, 13.8577, 11.7709, idle
0.987218, 3.86886, 1.16667, 0.0493513, 13.9633, 11.6878, idle
1.00175, 6.21126, 1.17133, 0.0484928, 14.0973, 11.6057, idle
0.972728, 6.0733, 1.174, 0.0477912, 14.13, 11.5877, idle
1.02113, 5.05564, 1.17933, 0.0470414, 13.9213, 11.6561, idle
0.992018, 3.74768, 1.18267, 0.045529, 13.3887, 11.7087, idle
0.970206, 1.73095, 1.18533, 0.043492, 12.5633, 11.5695, idle
0.99222, 2.5602, 1.19, 0.0404145, 11.5103, 10.8248, idle
1.00688, 3.27764, 1.19433, 0.0385299, 10.3793, 9.58224, idle
0.9993, 4.34021, 1.199, 0.0323883, 9.422, 8.43686, idle
0.989596, 1.93106, 1.20367, 0.0218302, 8.3, 6.87961, idle
0.989596, 2.88446, 1.20433, 0.0217077, 7.299, 4.83054, idle
1.00424, 3.32152, 1.20567, 0.0220126, 6.81967, 4.27005, idle
1.00429, 2.0424, 1.207, 0.0228254, 6.74933, 4.30662, idle
0.992018, 0.928924, 1.208, 0.0222711, 6.73433, 4.32388, idle
0.984937, 1.38257, 1.20867, 0.0220202, 6.33933, 4.16017, idle
0.992018, 0.478957, 1.211, 0.0179536, 5.65133, 3.20242, idle
0.994585, 1.88521, 1.212, 0.0175879, 5.35067, 3.05352, idle
0.994636, 0.604152, 1.213, 0.0177294, 5.02333, 2.97281, idle
0.994636, 2.05546, 1.21433, 0.0174515, 4.79133, 2.83682, idle
1.00175, 1.29298, 1.21567, 0.0170652, 4.53633, 2.73232, idle
1.00429, 2.6058, 1.21567, 0.0170652, 4.223, 2.29062, idle
1.02127, 3.58989, 1.217, 0.0188237, 4.177, 2.24601, idle
1.00707, 9.59361, 1.21833, 0.0203443, 4.52667, 2.89648, idle
0.963224, 7.41856, 1.219, 0.0193821, 4.80567, 3.21849, idle
0.970361, 3.48277, 1.21933, 0.018962, 4.86833, 3.20743, idle
0.99925, 3.09277, 1.21967, 0.0187053, 4.98567, 3.1294, idle
0.992069, 1.71126, 1.22, 0.018619, 4.917, 3.15783, idle
0.992069, 2.2387, 1.22, 0.018619, 4.72567, 3.0563, idle
0.982395, 3.87843, 1.22033, 0.0183455, 4.84233, 3.01503, idle
1.00175, 1.91919, 1.22167, 0.0175278, 4.752, 3.03867, idle
0.992018, 2.61874, 1.222, 0.0172047, 4.66967, 3.02987, idle
1.00175, 3.22992, 1.222, 0.0172047, 4.54433, 2.92835, idle
1.0017, 3.26379, 1.22267, 0.0167199, 4.45467, 2.85406, idle
0.989596, 3.22126, 1.22133, 0.0160693, 4.37267, 2.8122, idle
0.989596, 3.58579, 1.22133, 0.0160693, 4.396, 2.81614, idle
0.989545, 1.65858, 1.22167, 0.0155099, 4.39567, 2.81636, idle
0.992069, 2.18291, 1.22133, 0.0154344, 4.36933, 2.82213, idle
1.0017, 3.52247, 1.22067, 0.0150407, 4.363, 2.82049, idle
1.0017, 3.29334, 1.22067, 0.0150407, 4.33133, 2.80363, idle
0.996895, 4.17405, 1.22033, 0.0153804, 4.42767, 2.79418, idle
0.9993, 2.4264, 1.22067, 0.0152607, 4.38533, 2.79829, idle
0.987218, 2.44322, 1.21967, 0.0155956, 4.32933, 2.79844, idle
0.989596, 0.845044, 1.21867, 0.0152169, 4.245, 2.85961, idle
0.989545, 3.0435, 1.21833, 0.0155099, 4.31967, 2.8172, idle
0.989747, 0.622977, 1.21867, 0.0154344, 4.26967, 2.86427, idle
0.992018, 2.07764, 1.21867, 0.0154344, 4.351, 2.79848, idle
0.989596, 3.46954, 1.21833, 0.0155099, 4.44733, 2.78419, idle
0.996895, 4.97805, 1.21733, 0.0156915, 4.662, 2.75982, idle
1.00901, 4.9452, 1.21733, 0.0156915, 4.803, 2.78588, idle
1.00175, 1.43283, 1.21733, 0.0156915, 4.79833, 2.79072, idle
0.989545, 5.15493, 1.216, 0.0154056, 4.94933, 2.82359, idle
0.987168, 3.81873, 1.21367, 0.01378, 4.956, 2.82562, idle
1.01395, 1.80461, 1.21333, 0.0127366, 4.572, 2.24114, idle
1.00688, 10.6886, 1.21467, 0.01335, 4.767, 3.02829, idle
1.00583, 21.7635, 1.217, 0.0163605, 5.77733, 6.29826, idle
1.00901, 38.7875, 1.21967, 0.0208939, 7.74267, 12.1233, idle
0.958228, 57.4798, 1.21833, 0.0220731, 10.9027, 20.1043, idle
0.951735, 51.4455, 1.21633, 0.0244245, 13.722, 24.3622, idle
0.972625, 37.0426, 1.21533, 0.0252631, 15.5857, 25.7574, idle
0.97949, 19.0609, 1.21233, 0.028482, 16.4393, 25.7389, idle
0.992673, 11.191, 1.21133, 0.029067, 16.7827, 25.6365, idle
0.981988, 12.8808, 1.20867, 0.0308473, 17.066, 25.5531, idle
1.00165, 16.8232, 1.20767, 0.0309498, 17.4797, 25.4637, idle
1.00846, 18.5041, 1.20667, 0.0313404, 18.101, 25.3698, idle
0.975602, 14.1129, 1.203, 0.0367106, 18.5917, 25.2578, idle
0.98453, 10.0678, 1.2, 0.040332, 19.0857, 25.0836, idle
0.977855, 7.49533, 1.19667, 0.0426093, 19.3787, 24.9493, idle
0.994535, 6.85137, 1.193, 0.0451036, 19.567, 24.8612, idle
0.985901, 5.72758, 1.18967, 0.0466536, 19.7073, 24.7924, idle
0.974987, 10.1076, 1.18633, 0.0492939, 19.9627, 24.6845, idle
0.966488, 4.09303, 1.18267, 0.0507237, 20.0563, 24.6271, idle
1.00623, 8.46849, 1.181, 0.0509477, 20.34, 24.4835, idle
0.975449, 8.15128, 1.17767, 0.0521973, 20.6237, 24.3061, idle
0.964624, 12.0958, 1.174, 0.05432, 21.0267, 24.1232, idle
0.992018, 2.07764, 1.17367, 0.0540668, 21.1057, 24.0609, idle
0.989596, 3.46954, 1.17367, 0.0540668, 21.1787, 24.0098, idle
0.996895, 4.97805, 1.17333, 0.0538723, 21.2463, 23.9681, idle
1.00901, 4.9452, 1.17433, 0.0546311, 21.243, 23.9701, idle
1.00175, 1.43283, 1.17433, 0.0546311, 21.059, 24.0968, idle
0.963172, 9.8207, 1.169, 0.0567068, 21.533, 23.8527, idle
0.973139, 11.8015, 1.165, 0.0585804, 21.8923, 23.7232, idle
0.98453, 6.2488, 1.16233, 0.0591993, 21.947, 23.6882, idle
0.984327, 5.62577, 1.15767, 0.0576011, 22.1187, 23.5676, idle
0.975807, 8.98038, 1.15367, 0.0558858, 22.0177, 23.5905, idle
1.00369, 14.1724, 1.14867, 0.0518159, 21.573, 23.4572, idle
0.977036, 10.6392, 1.143, 0.0448813, 19.9523, 22.1445, idle
0.962756, 5.82857, 1.13867, 0.0473099, 16.969, 16.9193, idle
0.981886, 10.3211, 1.135, 0.0497159, 14.5073, 10.5547, idle
0.980255, 13.9379, 1.12933, 0.0537856, 13.2153, 6.22239, idle
0.922876, 17.9271, 1.125, 0.057836, 13.1283, 6.0266, idle
0.954306, 8.22142, 1.12067, 0.0584199, 13.1087, 6.02436, idle
1.00846, 18.5041, 1.12167, 0.0591655, 13.4297, 6.29462, idle
0.975602, 14.1129, 1.11867, 0.0578926, 13.4953, 6.35155, idle
0.98453, 10.0678, 1.11633, 0.0567734, 13.2987, 6.13345, idle
0.977855, 7.49533, 1.117, 0.0566951, 13.0397, 6.01078, idle
0.994535, 6.85137, 1.117, 0.0566951, 12.8157, 5.97031, idle
0.985901, 5.72758, 1.117, 0.0566951, 12.7297, 5.99766, idle
0.974987, 10.1076, 1.11667, 0.0567646, 12.815, 5.98566, idle
0.966488, 4.09303, 1.11633, 0.0567734, 12.706, 6.07272, idle
1.00623, 8.46849, 1.118, 0.0570029, 12.6663, 6.07318, idle
0.975449, 8.15128, 1.118, 0.0570029, 12.772, 5.98866, idle
0.964624, 12.0958, 1.116, 0.0568976, 12.9007, 6.01254, idle
0.992018, 2.07764, 1.11933, 0.0593258, 12.6927, 6.23123, idle
0.989596, 3.46954, 1.12333, 0.0612282, 12.3443, 6.33455, idle
0.996895, 4.97805, 1.123, 0.060781, 12.485, 6.17568, idle
1.00901, 4.9452, 1.12367, 0.0618322, 12.5493, 6.11157, idle
1.00901, 4.9452, 1.12467, 0.0632842, 12.546, 6.11437, idle
0.980408, 3.08133, 1.02, 0, 4.08, 0, walk
0.886228, 56.8396, 1.15, 0.13, 40.92, 36.84, walk
1.09745, 77.8112, 1.30667, 0.245674, 71.5633, 52.7524, walk
0.88295, 107.73, 1.335, 0.218346, 90.815, 56.5596, walk
1.36733, 95.8877, 1.38, 0.215035, 100.06, 53.8616, walk
1.15326, 107.473, 1.40667, 0.205156, 107.557, 51.9477, walk
0.83863, 59.2862, 1.37571, 0.20451, 105.494, 48.3588, walk
0.816333, 68.1824, 1.34875, 0.204171, 104.191, 45.3667, walk
0.95572, 112.341, 1.36778, 0.199877, 113.381, 50.0508, walk
1.1637, 172.391, 1.371, 0.189866, 121.359, 53.1733, walk
1.31244, 59.6373, 1.4, 0.202933, 118.915, 51.2842, walk
0.822982, 37.6731, 1.3575, 0.240039, 112.353, 53.7082, walk
0.470532, 101.031, 1.29923, 0.30648, 116.821, 53.8719, walk
0.932416, 59.8646, 1.30643, 0.29647, 115.089, 52.2866, walk
1.76329, 229.563, 1.386, 0.413131, 132.055, 81.1284, walk
0.980408, 1.61075, 1.36312, 0.409706, 123.945, 84.5998, walk
0.990101, 1.8348, 1.34235, 0.406065, 116.796, 86.913, walk
0.970258, 3.1894, 1.32333, 0.40234, 110.523, 88.335, walk
0.980102, 1.76731, 1.30632, 0.398209, 104.854, 89.2804, walk
0.980255, 2.22481, 1.2915, 0.393463, 99.759, 89.8087, walk
0.980102, 2.57515, 1.27762, 0.388966, 95.161, 90.0243, walk
0.970052, 2.13696, 1.26409, 0.385046, 90.9855, 90.0118, walk
0.980102, 1.15243, 1.25261, 0.380414, 87.1022, 89.8978, walk
0.990101, 1.97101, 1.2425, 0.375547, 83.5875, 89.6047, walk
0.96026, 2.0693, 1.2324, 0.371271, 80.3792, 89.1901, walk
0.970258, 2.88148, 1.22346, 0.366794, 77.4304, 88.6922, walk
0.970206, 2.75254, 1.21481, 0.362628, 74.6778, 88.1587, walk
0.886228, 56.8396, 1.21714, 0.356299, 74.7879, 86.572, walk
1.09745, 77.8112, 1.23103, 0.357736, 76.79, 85.7235, walk
0.88295, 107.73, 1.23733, 0.353355, 79.1827, 85.2619, walk
1.36733, 95.8877, 1.25533, 0.355572, 83.6147, 84.6966, walk
1.15326, 107.473, 1.264, 0.359218, 85.8573, 85.3997, walk
0.83863, 59.2862, 1.24967, 0.353256, 84.533, 84.9677, walk
0.816333, 68.1824, 1.241, 0.352159, 82.7497, 84.1625, walk
0.95572, 112.341, 1.23967, 0.351022, 84.4117, 85.6965, walk
1.1637, 172.391, 1.235, 0.347915, 86.0157, 87.2525, walk
1.31244, 59.6373, 1.25167, 0.357212, 86.061, 87.2566, walk
0.822982, 37.6731, 1.24267, 0.362767, 84.231, 87.6234, walk
0.470532, 101.031, 1.212, 0.376647, 83.682, 87.028, walk
0.932416, 59.8646, 1.212, 0.376647, 80.329, 84.6507, walk
1.76329, 229.563, 1.239, 0.434529, 89.4993, 99.3178, walk
0.970258, 0.966954, 1.24267, 0.432026, 88.2017, 100.204, walk
0.990101, 2.35181, 1.25633, 0.417728, 82.6187, 100.133, walk
0.980102, 2.54892, 1.243, 0.41931, 79.649, 101.11, walk
0.970206, 3.64402, 1.19267, 0.350361, 67.485, 86.3744, walk
0.960052, 2.88236, 1.191, 0.351296, 67.5433, 86.331, walk
0.980204, 2.42704, 1.19067, 0.351472, 67.5773, 86.3055, walk
0.980102, 2.37674, 1.19067, 0.351472, 67.5633, 86.3159, walk
0.970206, 2.05258, 1.19033, 0.351658, 67.543, 86.3312, walk
0.970206, 1.5499, 1.18967, 0.352018, 67.5037, 86.3609, walk
0.980255, 2.0413, 1.19, 0.351843, 67.49, 86.3711, walk
0.980102, 1.98063, 1.19067, 0.351463, 67.4883, 86.3723, walk
0.980204, 1.08273, 1.19067, 0.351463, 67.4843, 86.3754, walk
0.886228, 56.8396, 1.19967, 0.350176, 69.9847, 85.547, walk
1.09745, 77.8112, 1.22067, 0.355818, 74.3003, 85.3436, walk
0.88295, 107.73, 1.23467, 0.355122, 79.129, 85.3111, walk
1.36733, 95.8877, 1.25367, 0.356768, 83.5933, 84.7184, walk
1.15326, 107.473, 1.26233, 0.360441, 85.836, 85.4219, walk
0.83863, 59.2862, 1.248, 0.354433, 84.5117, 84.9896, walk
0.816333, 68.1824, 1.23933, 0.353298, 82.7283, 84.1843, walk
0.95572, 112.341, 1.238, 0.352159, 84.3903, 85.7183, walk
1.1637, 172.391, 1.23333, 0.34904, 85.9943, 87.2743, walk
1.31244, 59.6373, 1.25, 0.358385, 86.0397, 87.2783, walk
0.822982, 37.6731, 1.241, 0.36388, 84.2097, 87.6446, walk
0.470532, 101.031, 1.21033, 0.377584, 83.6607, 87.0492, walk
0.932416, 59.8646, 1.21033, 0.377584, 80.3077, 84.6717, walk
1.76329, 229.563, 1.23733, 0.435446, 89.478, 99.3377, walk
0.980204, 2.55006, 1.241, 0.432962, 88.261, 100.155, walk
0.980204, 1.34614, 1.25433, 0.418949, 82.6517, 100.108, walk
0.970206, 2.98572, 1.24067, 0.420658, 79.703, 101.071, walk
0.980255, 1.6253, 1.191, 0.351277, 67.47, 86.3864, walk
0.980204, 1.66856, 1.191, 0.351277, 67.5183, 86.3498, walk
0.970206, 2.05653, 1.19033, 0.351639, 67.5267, 86.3435, walk
0.970258, 2.90587, 1.19033, 0.351639, 67.5403, 86.3334, walk
0.98051, 1.08434, 1.19133, 0.35111, 67.4333, 86.4132, walk
0.980204, 1.2931, 1.19233, 0.35052, 67.3597, 86.4682, walk
0.970206, 1.5895, 1.192, 0.350708, 67.3217, 86.4965, walk
0.970206, 1.07583, 1.19167, 0.350895, 67.256, 86.5457, walk
0.980051, 1.20988, 1.19167, 0.350895, 67.2363, 86.5605, walk
0.886228, 56.8396, 1.20133, 0.349197, 69.769, 85.7157, walk
1.09745, 77.8112, 1.22167, 0.355172, 74.1043, 85.5073, walk
0.88295, 107.73, 1.23567, 0.354436, 78.9483, 85.4723, walk
1.36733, 95.8877, 1.25433, 0.356274, 83.4647, 84.8406, walk
1.15326, 107.473, 1.263, 0.359937, 85.7073, 85.5465, walk
0.83863, 59.2862, 1.24867, 0.353947, 84.383, 85.1128, walk
0.816333, 68.1824, 1.24, 0.352827, 82.5997, 84.3059, walk
0.95572, 112.341, 1.23867, 0.351689, 84.2617, 85.8403, walk
1.1637, 172.391, 1.234, 0.348574, 85.8657, 87.3965, walk
1.31244, 59.6373, 1.25067, 0.357901, 85.911, 87.4006, walk
0.822982, 37.6731, 1.24167, 0.36342, 84.081, 87.7636, walk
0.470532, 101.031, 1.211, 0.377194, 83.532, 87.1682, walk
0.932416, 59.8646, 1.211, 0.377194, 80.179, 84.789, walk
1.76329, 229.563, 1.238, 0.435066, 89.3493, 99.4496, walk
0.970206, 1.25264, 1.24133, 0.432764, 88.07, 100.317, walk
0.970206, 1.32325, 1.25433, 0.418941, 82.455, 100.264, walk
0.980204, 2.69446, 1.241, 0.420455, 79.5017, 101.223, walk
0.990252, 0.524118, 1.19167, 0.350914, 67.2097, 86.5812, walk
0.970412, 2.01884, 1.192, 0.350736, 67.1967, 86.5907, walk
0.970052, 2.60465, 1.19133, 0.351119, 67.2377, 86.5602, walk
0.970464, 3.30917, 1.19167, 0.350933, 67.262, 86.5426, walk
0.970258, 1.62114, 1.19133, 0.35111, 67.2637, 86.5413, walk
