@relation TestSet

@attribute	Asmv	numeric
@attribute	Gsmv	numeric
@attribute	Aavg	numeric
@attribute	Astdev	numeric
@attribute	Gavg	numeric
@attribute	Gstdev	numeric
@attribute	state	{ unknown, idle, walk, active }


@data
0.98453, 10.0678, 1.15375, 0.0323796, 24.4875, 14.6443, idle
0.977855, 7.49533, 1.14625, 0.0323796, 18.3362, 5.05698, idle
0.994535, 6.85137, 1.1425, 0.0345507, 16.135, 3.97521, idle
0.985901, 5.72758, 1.135, 0.0320156, 15.57, 4.50959, idle
0.974987, 10.1076, 1.12875, 0.0333307, 15.5162, 4.53477, idle
0.966488, 4.09303, 1.11875, 0.0242061, 14.06, 5.31896, idle
1.00623, 8.46849, 1.115, 0.015, 12.6537, 4.02877, idle
0.975449, 8.15128, 1.11625, 0.0140868, 11.3475, 3.02751, idle
0.964624, 12.0958, 1.11375, 0.0165359, 11.1613, 2.6768, idle
0.992018, 2.07764, 1.125, 0.0360555, 10.0462, 3.69332, idle
0.989596, 3.46954, 1.1375, 0.0449305, 9.39375, 3.97907, idle
0.996895, 4.97805, 1.1475, 0.0486698, 9.12875, 4.02813, idle
1.00901, 4.9452, 1.16375, 0.0517053, 8.3975, 3.74167, idle
1.00175, 1.43283, 1.17875, 0.0513414, 7.83875, 4.30329, idle
0.963172, 9.8207, 1.16875, 0.0625375, 8.34375, 4.95243, idle
0.973139, 11.8015, 1.165, 0.0667083, 9.475, 6.00461, idle
0.98453, 6.2488, 1.1675, 0.0641775, 8.43375, 5.50512, idle
0.984327, 5.62577, 1.155, 0.0644205, 9.03, 5.15766, idle
0.975807, 8.98038, 1.14375, 0.0616315, 10.2513, 5.31494, idle
1.00369, 14.1724, 1.13375, 0.0580813, 12.0912, 6.4557, idle
0.977036, 10.6392, 1.12, 0.0452769, 13.0363, 6.24381, idle
0.962756, 5.82857, 1.0975, 0.0253722, 13.7963, 5.1, idle
0.981886, 10.3211, 1.095, 0.0287228, 13.58, 5.0357, idle
0.980255, 13.9379, 1.08625, 0.0402919, 14.09, 5.67697, idle
0.922876, 17.9271, 1.07375, 0.0460808, 16.3525, 6.20216, idle
0.954306, 8.22142, 1.06625, 0.0444234, 17.04, 5.50495, idle
1.00846, 18.5041, 1.07375, 0.0563333, 18.0488, 5.80649, idle
0.975602, 14.1129, 1.07125, 0.0546437, 17.7675, 5.65201, idle
0.98453, 10.0678, 1.07, 0.053619, 18.0738, 5.55497, idle
0.977855, 7.49533, 1.07875, 0.0553257, 18.6037, 4.69691, idle
0.994535, 6.85137, 1.08625, 0.0549858, 18.1438, 5.24157, idle
0.985901, 5.72758, 1.1, 0.0474342, 16.515, 5.61204, idle
0.974987, 10.1076, 1.11125, 0.0333307, 14.96, 4.4734, idle
0.966488, 4.09303, 1.11875, 0.0242061, 14.06, 5.31896, idle
1.00623, 8.46849, 1.115, 0.015, 12.6537, 4.02877, idle
0.975449, 8.15128, 1.11625, 0.0140868, 11.3475, 3.02751, idle
0.964624, 12.0958, 1.11375, 0.0165359, 11.1613, 2.6768, idle
0.992018, 2.07764, 1.125, 0.0360555, 10.0462, 3.69332, idle
0.989596, 3.46954, 1.1375, 0.0449305, 9.39375, 3.97907, idle
0.996895, 4.97805, 1.1475, 0.0486698, 9.12875, 4.02813, idle
1.00901, 4.9452, 1.16375, 0.0517053, 8.3975, 3.74167, idle
1.00901, 4.9452, 1.17875, 0.0513414, 8.52875, 3.68412, idle
1.6755, 114.429, 2.75, 0, 144.9, 0, active
0.148997, 199.301, 1.485, 1.265, 176.625, 31.725, active
2.19565, 354.495, 2.08, 1.33224, 293.053, 166.68, active
0.911866, 130.927, 1.8875, 1.20097, 256.447, 157.66, active
0.133791, 251.63, 1.544, 1.27508, 262.424, 141.521, active
2.13394, 238.38, 1.795, 1.29223, 265.743, 129.403, active
2.34651, 90.267, 2.04857, 1.348, 247.869, 127.554, active
1.10734, 115.148, 2.015, 1.26406, 237.697, 122.313, active
0.716519, 157.258, 1.80125, 1.26628, 249.12, 117.277, active
1.30897, 242.447, 2.00375, 1.11808, 264.499, 118.976, active
1.74843, 50.6819, 1.91, 1.03644, 208.101, 83.272, active
1.21532, 128.783, 1.92375, 1.02909, 214.888, 80.1391, active
0.532447, 34.0073, 2.00125, 0.910624, 186.176, 89.9457, active
0.241868, 49.4825, 1.65375, 0.972445, 159.673, 88.938, active
2.02109, 150.566, 1.5025, 0.72534, 169.481, 90.6073, active
2.00212, 61.1269, 1.54375, 0.748948, 159.734, 94.514, active
1.0401, 78.3695, 1.60125, 0.725352, 141.165, 92.2158, active
0.120416, 148.248, 1.3925, 0.855274, 129.006, 70.0931, active
0.108167, 220.455, 1.09875, 0.820433, 155.601, 83.5293, active
2.18186, 302.874, 1.325, 1.0848, 190.483, 136.586, active
1.81168, 152.294, 1.54125, 1.12817, 210.744, 126.908, active
0.310644, 253.794, 1.56625, 1.10162, 240.94, 118.352, active
0.30249, 257.387, 1.33, 1.1087, 253.743, 120.81, active
1.99281, 256.716, 1.4175, 1.19135, 283.693, 104.772, active
0.325269, 210.091, 1.2925, 1.22803, 304.957, 76.2123, active
0.556237, 240.018, 1.38625, 1.16581, 306.743, 74.684, active
1.6755, 114.429, 1.70875, 1.14135, 288.919, 92.1293, active
0.148997, 199.301, 1.3325, 1.07186, 254.966, 59.8655, active
2.19565, 354.495, 1.42625, 1.19711, 293.364, 105.459, active
0.911866, 130.927, 1.53125, 1.14431, 272.707, 115.514, active
0.133791, 251.63, 1.49375, 1.18274, 268.31, 114.235, active
2.13394, 238.38, 1.52375, 1.21826, 262.588, 112.225, active
2.34651, 90.267, 1.9075, 1.31502, 247.934, 119.316, active
2.02057, 73.9871, 2.13875, 1.28331, 230.295, 128.055, active
1.07303, 130.367, 1.985, 1.27452, 237.684, 124.573, active
0.275318, 151.508, 2.0025, 1.25091, 235.642, 125.169, active
0.889326, 156.404, 1.7575, 1.16785, 196.805, 60.6563, active
