-0.05, 0.01, 0.97, 0.99, 2.43, 25.18, 0.971339, 25.3163, 1.10733, 69.4743, 14.0699
-0.12, 0.1, 0.89, 0.69, 4.52, 28.65, 0.903604, 29.0126, 1.10667, 67.49, 27.1268
-0.11, 0.01, 0.92, 8.32, 3.51, 22.15, 0.926607, 23.92, 1.10533, 64.0947, 23.0739
-0.39, 0.04, 0.98, 4.06, 1.47, 20.69, 1.05551, 21.1358, 1.14667, 61.011, 11.4783
-0.27, 0.05, 0.92, 5.68, 11.56, 13.73, 0.960104, 18.8258, 1.18167, 59.219, 23.0739
-0.21, 0.05, 0.94, 3.24, 0.55, 6, 0.964469, 6.84106, 1.18533, 56.1947, 19.9484
-0.24, 0.03, 0.94, 3.4, 6.2, 0.5, 0.970618, 7.08872, 1.181, 51.472, 19.9484
-0.3, 0.06, 0.9, 0.19, 0.93, 2.57, 0.950579, 2.73969, 1.18567, 46.2533, 25.8419
-0.22, 0.1, 0.96, 9.57, 2.31, 0.35, 0.989949, 9.85107, 1.17067, 43.7127, 16.2602
-0.25, 0.08, 0.93, 0.01, 10.22, 0.59, 0.966333, 10.237, 1.16533, 42.622, 21.5652
-0.2, 0, 0.96, 0.51, 0.52, 0.75, 0.980612, 1.04547, 1.15267, 42.0183, 16.2602
-0.29, 0.08, 0.9, 3.23, 0.9, 0, 0.948947, 3.35304, 1.155, 40.4013, 25.8419
-0.28, 0.1, 0.98, 0.44, 5.19, 0.61, 1.02411, 5.24422, 1.156, 40.6093, 11.4783
-0.24, 0, 0.89, 0.14, 0.92, 0.39, 0.921792, 1.00901, 1.146, 37.9283, 27.1268
-0.25, 0.14, 0.89, 3.17, 0.42, 0.2, 0.934987, 3.20395, 1.14133, 36.4247, 27.1268
-0.24, 0.04, 0.94, 7.61, 0.06, 0.43, 0.970979, 7.62237, 1.14033, 33.727, 19.9484
-0.27, 0.11, 0.94, 3.52, 0.49, 0.79, 0.984175, 3.64069, 1.139, 32.9623, 19.9484
-0.25, 0.06, 0.91, 2.18, 0.11, 0.4, 0.945621, 2.21912, 1.13833, 31.2893, 24.4946
