@relation exp_4th_04

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.21, 0.08, 1.02, -30.92, -32.5, 69.92, 1.04446, 83.0729, 1.41433, 165.481, 88.854
0.58, 0.05, 0.55, -4.64, -118.6, 37.77, 0.800875, 124.555, 1.39333, 162.109, 56.633
0.77, 0.08, 0.52, 64.87, 37.7, 27.94, 0.932577, 80.0628, 1.37467, 158.969, 58.6677
0.52, -0.14, 1.12, 171.18, 65.25, 78.14, 1.24274, 199.163, 1.38667, 161.21, 83.1079
0.3, 0.08, 1.37, -24.64, 121.29, 12.98, 1.40474, 124.446, 1.431, 158.382, 68.2844
0.03, 0.37, 1.3, -56.05, -17.46, 74.67, 1.35196, 94.9845, 1.41667, 160.355, 72.5424
0.37, 0.12, 0.2, -61.69, 59.43, 5.33, 0.437379, 85.8253, 1.36267, 159.495, 78.463
0.08, -0.22, 0.82, -27.04, 37, -30.11, 0.85276, 54.8341, 1.361, 155.615, 34.9152
0.19, 0.09, 1.06, 5.58, -57, -69.4, 1.08065, 89.9805, 1.363, 151.383, 86.5602
0.16, 0.66, 1.1, -83.1, -45.36, 29.19, 1.29275, 99.0717, 1.36467, 152.507, 84.2608
0.11, 0.14, 0.39, -75.04, 4.26, 44.56, 0.428719, 87.377, 1.31533, 146.058, 67.0455
0.6, -0.57, 1.3, 52.52, -189.99, 0.85, 1.54107, 197.117, 1.35367, 147.623, 72.5424
0.75, -0.03, 1.25, 118.91, 8.89, 57.36, 1.45805, 132.321, 1.38067, 149.292, 75.5225
0.1, 0.1, 1.4, -45.56, 102.65, 142.4, 1.40712, 181.357, 1.40567, 153.025, 66.4218
-0.23, 0.28, 0.83, -49.1, 82.24, 78.28, 0.905649, 123.701, 1.40933, 156.535, 33.9013
0.07, -0.07, 0.16, -48.03, 75.41, 31.75, 0.188149, 94.8768, 1.37533, 154.42, 80.7931
-0.09, -0.67, 1.55, 158.13, -79.57, -14.72, 1.69101, 177.632, 1.395, 159.269, 56.633
-0.16, -0.28, 1.79, 44.9, -52.8, -23.64, 1.81882, 73.2305, 1.422, 159.632, 37.8145
0.13, 0.36, 1.2, -50.5, -97.11, 93.16, 1.25956, 143.734, 1.445, 164.442, 78.463
0.43, -0.06, 0.6, 34.21, -35.96, 75.42, 0.740608, 90.2863, 1.44233, 164.806, 53.1301
0.81, 0.14, 0.8, 4.41, 81.67, 19.97, 1.14704, 84.1917, 1.45133, 159.477, 36.8699
0, 0.32, 1.09, -35.98, 4.12, 31.35, 1.136, 47.8994, 1.444, 158.06, 84.8364
0.11, 0.08, 0.55, -56.03, 94.8, 49.43, 0.566569, 120.705, 1.41633, 158.209, 56.633
0.08, -0.22, 0.13, -41.48, 102.2, 8.84, 0.267769, 110.651, 1.4, 154.788, 82.5304
-0.15, -0.55, 1.35, 225.3, -6.97, -40.56, 1.46544, 229.028, 1.42333, 160.699, 69.5127
-0.12, 0.3, 1.61, 41.71, -149.44, -5.28, 1.6421, 155.241, 1.45533, 165.178, 52.4105
0.39, 0.55, 0.38, -35.93, -68.86, 74.42, 0.773951, 107.569, 1.46233, 168.464, 67.6663
0.55, 0.05, 0.29, -3.43, 3.32, 18.91, 0.623779, 19.5032, 1.44833, 165.383, 73.142
0.81, 0.09, 0.99, 49.55, 77.38, -9.41, 1.2823, 92.3657, 1.46467, 165.952, 8.10961
0.17, 0.13, 1.3, -50.38, 5.22, 10.12, 1.3175, 51.6508, 1.46567, 164.371, 72.5424
-0.03, -0.15, -0.09, -26.79, 167.61, 3.94, 0.177482, 169.783, 1.431, 166.538, 84.8364
-0.51, -0.39, 1.5, 213.37, -31.07, -45.64, 1.63162, 220.398, 1.47167, 170.84, 60
-0.36, 0.44, 1.69, -12.89, -250, -26.7, 1.78306, 251.752, 1.509, 176.143, 46.3699
0.37, 0.32, -0.01, -16.61, -74.52, 36.54, 0.489285, 84.6422, 1.473, 169.913, 89.427
0.42, -0.03, 0.05, 1.97, -7.89, 27.67, 0.424028, 28.8403, 1.43133, 165.867, 87.134
1.17, 0.11, 0.56, 42.01, -21.77, -2.45, 1.30177, 47.3791, 1.436, 163.135, 55.9442
0.5, 0.11, 0.95, -86.58, 16.03, -10.61, 1.07917, 88.6884, 1.465, 162.694, 18.1949
0.39, 0.01, 0.26, -34.68, 106.86, -13.4, 0.468828, 113.143, 1.44967, 164.721, 74.9299
0.08, -0.28, 0.17, -6.26, 173.01, -41.79, 0.337194, 178.096, 1.42267, 167.69, 80.2122
-0.75, -0.07, 1.53, 36.83, 129.23, -69.84, 1.70537, 151.441, 1.437, 170.298, 57.9945
-0.23, 0.44, 0.96, -18.38, -230.67, 26.37, 1.08079, 232.899, 1.47, 175.35, 16.2602
0.96, -0.44, 1.96, 132.97, -211.29, -57.8, 2.22639, 256.252, 1.49967, 180.64, 16.2602
0.91, 0.1, 1.71, -51.45, 101.94, 11.96, 1.93964, 114.812, 1.52267, 179.98, 44.7651
0.39, 0.28, 0.44, -98.33, 182.52, -4.58, 0.65123, 207.372, 1.50633, 179.807, 63.8961
-0.04, 0.06, -0.2, -40.66, 249.99, -2.34, 0.212603, 253.286, 1.47167, 182.586, 78.463
-0.48, -0.5, 2, 122.12, 38.89, -27.51, 2.1167, 131.082, 1.561, 183.697, 0
-0.71, 0.1, 1.94, -3.11, -161.66, -25.31, 2.06826, 163.659, 1.57567, 181.619, 19.9484
0.31, 0.38, 0.18, -54.38, -218.66, 55.08, 0.522398, 231.955, 1.53033, 188.512, 79.6302
0.61, -0.03, -0.03, -28.95, -73.76, 24.92, 0.611474, 83.0641, 1.49633, 184.741, 88.2809
1.05, 0.19, 1.18, 91.93, 81.7, -36.06, 1.59091, 128.165, 1.54067, 186.877, 79.6302
0.36, 0.04, 0.98, -59.3, 42.54, -3.26, 1.0448, 73.0532, 1.52833, 186.846, 11.4783
0.13, 0.16, 0.23, -53.98, 153.82, 3.23, 0.308869, 163.049, 1.49867, 191.498, 76.7029
-1.12, -0.14, 1.7, 42.48, -58.12, -64.95, 2.04059, 96.9587, 1.57267, 190.341, 45.573
-0.01, 0.46, 1.19, -35.27, -250, -14.33, 1.27585, 252.882, 1.61367, 195.244, 79.0472
0.5, 0.22, -0.32, -39.54, -80.63, 45.82, 0.633088, 100.817, 1.58, 191.683, 71.3371
1.12, -0.35, 1.52, 120.8, -52.99, -53.89, 1.92023, 142.495, 1.612, 192.724, 58.6677
0.81, -0.19, 1.58, -48.04, 55.26, -10.68, 1.78567, 73.9971, 1.654, 190.55, 54.5495
0.38, 0.18, 0.33, -90.35, 180.42, -42.99, 0.534509, 206.307, 1.654, 200.153, 70.7312
-0.06, -0.09, -0.13, -28.69, 249.99, -42.65, 0.169115, 255.22, 1.60033, 206.32, 82.5304
-0.75, -0.61, 1.45, 249.99, 54.73, -58.91, 1.74273, 262.604, 1.64067, 216.25, 63.2563
-0.34, 0.43, 1.5, 10.96, -250, -39.37, 1.59703, 253.318, 1.70733, 219.65, 60
0.32, 0.27, -0.22, -1.81, -125.46, 23.7, 0.472969, 127.692, 1.65433, 215.013, 77.291
1.25, 0.28, 1.43, -18.03, 56.93, -33.43, 1.91984, 68.4373, 1.67, 208.973, 64.5324
0.47, 0.11, 0.51, -100.68, 142.27, -15.72, 0.702211, 174.998, 1.683, 213.339, 59.3362
-0.08, 0.01, -0.16, -37.93, 242.28, -7.21, 0.179165, 245.337, 1.67467, 221.669, 80.7931
-0.55, -0.59, 2, 151.45, 14.82, -18.3, 2.15652, 153.27, 1.718, 225.614, 0
-0.36, 0.1, 2, 12.42, -240.94, -74.18, 2.0346, 252.406, 1.748, 232.758, 0
0.38, 0.45, -0.2, -46.56, -193.25, 39.44, 0.622013, 202.655, 1.76033, 236.901, 78.463
0.85, -0.08, 0.41, -22.56, -61.26, 32.18, 0.947101, 72.7825, 1.78733, 233.399, 65.7952
1.17, 0.14, 0.51, 73.13, 100.76, -41.73, 1.28398, 131.309, 1.76967, 232.723, 59.3362
0.42, 0.1, 0.86, -70.6, 56.92, 2.88, 0.962289, 90.7333, 1.76133, 227.889, 30.6834
0.12, 0.14, 0.33, -46.93, 170.3, -6.48, 0.378021, 176.767, 1.669, 221.944, 70.7312
0.05, -0.2, 0.55, -8.9, 199.99, -24.93, 0.587367, 201.734, 1.605, 224.227, 56.633
-0.14, 0.58, 0.44, -63.14, -193.41, -42.06, 0.74135, 207.757, 1.60667, 224.666, 63.8961
0.08, 0.16, -0.17, -56.23, -76.88, 48.79, 0.246779, 107.018, 1.61033, 220.963, 80.2122
0.83, -0.82, 2, 149.29, -250, -9.25, 2.31545, 291.33, 1.63267, 228.297, 0
0.65, 0.47, 0.93, -82.56, 7.13, 101.91, 1.22813, 131.349, 1.60933, 228.348, 21.5652
0.8, 0.11, 0.53, -156.68, 108.55, 65.44, 0.965919, 201.529, 1.62833, 228.433, 57.9945
0.25, -0.22, 0.05, -83.7, 174.64, -25.24, 0.336749, 195.299, 1.62333, 233.631, 87.134
-0.11, -0.78, 0.85, 209.56, 232.1, -74.05, 1.15888, 321.355, 1.60067, 243.832, 31.7883
-0.55, 0.08, 1.15, -58.9, -23.86, -118.9, 1.27726, 134.817, 1.614, 247.05, 81.3731
-0.34, 0.44, 0.4, -52.97, -63.37, 86.26, 0.684982, 119.425, 1.636, 246.769, 66.4218
0.44, -0.09, -0, -7.6, -130.91, 61.89, 0.44911, 145.002, 1.555, 247.931, 90
0.92, -0.65, 0.74, 249.99, -192.12, -108.73, 1.34778, 333.508, 1.57667, 256.306, 42.2686
0.68, 0.12, 0.59, -123.7, 76.86, 23.21, 0.90824, 147.472, 1.58833, 258.232, 53.843
0.45, -0.29, 0.06, -74.93, 138.88, -20.45, 0.538702, 159.124, 1.51533, 258.451, 86.5602
-0.18, -0.73, 1.04, 145.81, 249.99, -79.89, 1.28332, 300.23, 1.49433, 270.508, 87.7076
-0.87, -0.38, 1.4, 5.29, -36.68, -119.83, 1.69154, 125.43, 1.553, 265.443, 66.4218
-0.04, 0.3, 1.4, 12.68, -250, -49, 1.43234, 255.072, 1.60167, 265.121, 66.4218
0.37, 0.34, 0.22, -142.59, -129.21, 53.52, 0.548544, 199.729, 1.539, 263.844, 77.291
1, -0.3, 0.58, 1.06, -166.63, -43.35, 1.19432, 172.18, 1.526, 260.868, 54.5495
1.14, -0.36, 0.77, 101.98, 49.73, -69.85, 1.42201, 133.237, 1.57467, 263.221, 39.6461
1.09, -0.39, 0.6, 46.65, 156.68, 0.77, 1.30392, 163.479, 1.54533, 266.411, 53.1301
0.07, 0.1, 1.32, -32.05, 143.49, 60.4, 1.32563, 158.949, 1.55867, 265.653, 71.3371
-0.32, 0.13, 0.78, -52.91, 71.97, -13.58, 0.853053, 90.3525, 1.59133, 260.688, 38.7394
-0.18, -0.34, 0.89, 6.81, -17.46, -24.69, 0.969588, 30.9972, 1.53367, 256.168, 27.1268
-0.1, -0.34, 1.17, 109.06, -165.28, -93.02, 1.2225, 218.779, 1.50533, 257.495, 80.2122
0.52, 0.28, 1.09, 9.3, -88.12, -14.63, 1.23972, 89.809, 1.534, 251.922, 84.8364
0.31, 0.39, 0.85, -28.4, 0.08, 74.93, 0.985241, 80.1316, 1.541, 251.502, 31.7883
0.52, 0.19, 0.57, -28.81, -69.88, 82.24, 0.794607, 111.699, 1.523, 250.346, 55.2498
0.84, -0.1, 0.34, 67.71, 52.95, 19.37, 0.911702, 88.111, 1.51967, 250.667, 70.1231
0.44, -0.26, 1.05, 147.5, 117.99, 48.9, 1.16778, 195.113, 1.55833, 253.689, 87.134
0.18, 0.11, 1.19, -12.1, 95.46, 20.39, 1.20855, 98.3604, 1.581, 250.16, 79.0472
0.16, 0.47, 0.98, -65.06, -54.15, 23.63, 1.09859, 87.8829, 1.596, 244.968, 11.4783
0.4, 0.23, 0.41, -91.74, 20.59, -21.8, 0.617252, 96.5164, 1.617, 243.376, 65.7952
-0.13, -0.66, 1.16, 89.61, 17.38, -38.5, 1.34093, 99.067, 1.56033, 234.607, 80.7931
0.08, -0.15, 1.01, 64.4, -112.72, -87.74, 1.02421, 156.689, 1.53333, 237.049, 89.427
0.22, 0.58, 1.12, -51.64, -50.29, 38.06, 1.28031, 81.5128, 1.54933, 230.693, 83.1079
0.08, 0.31, 0.82, -45.58, -54.46, 63.41, 0.880284, 95.2064, 1.57233, 226.689, 34.9152
0.61, 0.02, 0.62, -20.91, -137.79, 39.22, 0.87, 144.781, 1.556, 216.096, 51.6839
0.92, -0.14, 0.45, 105.25, 105.32, 37.45, 1.03368, 153.533, 1.547, 217.641, 63.2563
0.58, -0.16, 0.71, 82.89, 101.49, 101.94, 0.930645, 166.02, 1.556, 220.432, 44.7651
-0.18, 0.29, 1.49, -39.82, 39.9, 42.18, 1.52859, 70.4045, 1.60367, 217.815, 60.6594
0.24, 0.49, 0.91, -72.53, -53.19, 11.36, 1.06104, 90.6577, 1.58133, 204.023, 24.4946
-0.15, 0.03, 1.04, -53.46, 25.65, 22.97, 1.05119, 63.5886, 1.57567, 199.967, 87.7076
-0.06, -0.53, 0.92, 32.49, 14.27, 32.07, 1.06344, 47.8301, 1.59933, 194.786, 23.0739
0.34, 0.25, 1.15, 27.71, -79.43, 24.73, 1.22499, 87.6843, 1.59233, 183.325, 81.3731
0.16, 0.53, 0.52, -31.08, -57.98, 95.58, 0.759539, 116.031, 1.54433, 184.087, 58.6677
0.83, 0.17, 0.77, -28.66, -98.34, 108.8, 1.14486, 149.431, 1.54533, 181.557, 39.6461
0.81, -0.15, 0.75, 160.19, 229.33, 65.12, 1.11405, 287.217, 1.57133, 185.868, 41.4096
0.13, -0.15, 1.02, -42.01, 148.35, 73.83, 1.03913, 170.949, 1.552, 187.64, 88.854
-0.12, 0.33, 1.08, -79.03, -13.05, 32.97, 1.13565, 86.6202, 1.52733, 184.423, 85.4114
0.08, 0.06, 0.67, -53.07, 40.8, -8.82, 0.677422, 67.5193, 1.485, 181.042, 47.9329
-0.17, -0.51, 1.13, 96.12, 9.43, 7.61, 1.25136, 96.8808, 1.49567, 176.95, 82.5304
-0.07, -0.44, 1.46, 70.2, -97.05, -74.11, 1.52647, 140.851, 1.52033, 180.38, 62.6129
0.18, 0.64, 0.94, 1.47, -143.94, 16.18, 1.15135, 144.854, 1.532, 184.134, 19.9484
0.39, 0.47, 0.39, -55.6, -50.06, 128.59, 0.724638, 148.771, 1.52, 179.697, 67.0455
0.33, -0.08, 1.15, 18.83, 77.95, 34.88, 1.19908, 87.4493, 1.509, 180.351, 81.3731
0.37, 0.19, 0.79, -88.13, 32.39, 83.54, 0.892805, 125.678, 1.50233, 183.706, 37.8145
0.15, 0.17, 0.61, -57.05, 42.28, 9.78, 0.650769, 71.6795, 1.49067, 181.312, 52.4105
0.19, -0.21, 0.58, 4.11, 28.04, -36.82, 0.645446, 46.4634, 1.48067, 178.943, 54.5495
-0.09, -0.4, 1.31, 82.48, 40.05, -95.11, 1.37266, 132.109, 1.48233, 175.718, 71.9408
