@relation exp_4th_08

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.24, 0.04, -0.26, -96.72, 249.99, 32.46, 0.35609, 270.006, 1.884, 345.403, 74.9299
-0.44, -0.63, 1.99, -6.7, 249.99, 18.44, 2.13321, 250.759, 1.86033, 348.061, 8.10961
-1.77, -0, 2, -55.56, 134.38, -104.23, 2.67075, 178.91, 1.97833, 346.652, 0
-0.4, 0.06, 0.04, -99.75, -217.96, 78.3, 0.406448, 252.166, 1.88, 344.899, 87.7076
0.39, -0.54, 2, 107.46, -250, 33.45, 2.10801, 274.165, 1.92367, 347.663, 0
1.16, 0.44, 1.09, -148.2, -169.65, 99.72, 1.65145, 246.35, 1.99833, 349.647, 84.8364
0.53, -0.11, -0.35, -54.11, 194.89, 24.13, 0.644593, 203.696, 1.90967, 343.611, 69.5127
-0.36, -0.57, 1.09, 233.23, 249.99, -10.12, 1.28164, 342.043, 1.88067, 350.943, 84.8364
-1.39, 0.39, 0.75, -88.34, -33.47, -91.91, 1.62687, 131.802, 1.955, 345.876, 41.4096
-0.08, 0.12, 0.07, -66.07, -250, 54.28, 0.160312, 264.219, 1.89833, 348.772, 85.986
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.79133, 354.223, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.84967, 356.15, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.866, 345.879, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.75633, 336.233, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.81433, 342.483, 0
0.53, 0.1, 0.87, 249.99, -250, -16.28, 1.02362, 353.921, 1.854, 347.96, 29.5414
0.67, 0.36, 0.71, -119.06, -6.58, 78.11, 1.04048, 142.547, 1.781, 340.273, 44.7651
0.29, 0.03, -0.23, -58.11, 220.49, 43.43, 0.371349, 232.118, 1.74567, 340.559, 76.7029
-0.36, -0.66, 0.74, 249.99, 249.99, -35.31, 1.05489, 355.298, 1.78567, 349.134, 42.2686
-1.37, 0.61, 0.68, -80.7, -173.25, -101.1, 1.64663, 216.216, 1.82033, 342.414, 47.1564
-0.02, 0.05, 0.19, -72.44, -250, 35.95, 0.197484, 262.755, 1.80167, 342.607, 79.0472
0.77, -0.64, 0.61, 249.99, -250, -41.79, 1.17243, 356.008, 1.82433, 351.093, 52.4105
1.19, 0.01, 0.37, -146.93, 59.07, 40.44, 1.24623, 163.441, 1.73667, 346.924, 68.2844
0.3, -0.19, 0.21, -70.95, 249.99, -13.49, 0.412553, 260.213, 1.743, 345.378, 77.8776
-0.81, -0.43, 1.47, 210.61, 249.99, -92.19, 1.7326, 339.633, 1.82333, 351.614, 61.9657
-0.97, 0.61, 0.87, -81.99, -225.04, -97.21, 1.43871, 258.486, 1.83933, 355.639, 29.5414
0.25, 0.08, -0.19, -42.53, -250, 66.82, 0.324037, 262.247, 1.73967, 360.878, 79.0472
-0.74, 0.27, 1, -121.99, 135.38, 42.8, 1.27299, 187.193, 1.79933, 363.361, 0
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.70867, 358.542, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.70133, 359.002, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.80033, 353.103, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.70567, 351.454, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.68067, 358.659, 0
0.94, 0.05, 0.36, -86.75, 0.24, 44.34, 1.00782, 97.4251, 1.709, 349.836, 68.8998
0.3, -0.09, -0.2, -61.12, 194.27, 18.69, 0.371618, 204.514, 1.631, 345.942, 78.463
-0.38, -0.59, 0.05, 249.99, 249.99, -61.86, 0.703562, 358.91, 1.57533, 350.751, 87.134
-1.37, 0.54, 0.5, -92.08, -123.24, -93.99, 1.55515, 180.28, 1.62267, 351.957, 60
-0.05, 0.12, 0.1, -73.47, -219.1, 88.82, 0.164012, 247.571, 1.56433, 348.225, 84.2608
0.69, -1.09, 1.12, 249.99, -250, 1.26, 1.70839, 353.549, 1.57667, 357.81, 83.1079
1.06, 0.05, 0.58, -113.17, 24.91, 75.38, 1.20934, 138.239, 1.624, 352.58, 54.5495
0.28, 0.01, -0.22, -23.32, 218.9, 36.26, 0.35623, 223.105, 1.631, 349.672, 77.291
-0.17, -0.62, 2, 200.23, 214.17, -49.67, 2.10079, 297.368, 1.65833, 355.692, 0
-1.44, 0.65, 0.86, -29.65, -60.33, -112.97, 1.79881, 131.457, 1.63967, 355.717, 30.6834
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.64233, 360.386, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.60733, 352.824, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.67433, 342.355, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.62367, 343.085, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.706, 349.362, 0
0.73, -0.59, 2, 153.43, -250, 55.13, 2.2093, 298.463, 1.758, 346.804, 0
0.69, 0.33, 0.93, -126.74, -102.14, 80.64, 1.20412, 181.655, 1.73433, 345.286, 21.5652
0.37, -0.06, -0.25, -51.03, 127.69, 36.25, 0.450555, 142.207, 1.74833, 340.506, 75.5225
-0.08, -0.62, 0.69, 249.99, 249.99, -74.74, 0.931075, 361.353, 1.72733, 341.604, 46.3699
-1.34, 0.51, 0.78, -16.2, -101.17, -154.82, 1.63221, 185.653, 1.76267, 342.462, 38.7394
-0.05, 0.12, -0.04, -59.37, -233.57, 88.57, 0.136015, 256.757, 1.74633, 344.031, 87.7076
1.2, -0.84, 2, 249.99, -250, 6.69, 2.47903, 353.61, 1.79067, 342.494, 0
0.96, 0.01, 0.59, -124.33, 30.8, 76.9, 1.12685, 149.399, 1.761, 336.754, 53.843
0.27, -0.15, -0.21, -86.63, 208.01, 52.25, 0.373497, 231.307, 1.76467, 336.339, 77.8776
-0.4, -0.51, 0.03, 249.99, 249.99, -35.29, 0.648845, 355.296, 1.729, 344.175, 88.2809
-1.46, 0.44, 0.48, -51.48, -99.87, -143.26, 1.59862, 182.065, 1.79833, 341.805, 61.3146
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.74267, 344.547, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.69133, 347.256, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.801, 346.474, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.70767, 336.985, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.76333, 349.618, 0
0.53, 0.1, 0.03, -90.18, -187.32, 101.28, 0.540185, 231.255, 1.76567, 353.108, 88.2809
0.38, -0.82, 0.19, 249.99, -250, -17.9, 0.923526, 353.999, 1.778, 351.643, 79.0472
0.84, 0.02, 0.04, -123.97, 51.83, 45.28, 0.84119, 141.793, 1.72767, 348.702, 87.7076
0.21, -0.31, 0.51, -59.04, 161.48, 30.89, 0.632693, 174.687, 1.753, 344.369, 59.3362
-0.84, -0.26, -0.85, 52.99, 249.99, -113.48, 1.22299, 279.608, 1.72133, 341.543, 31.7883
-1.51, 0.32, 0.22, -124.69, -134.37, 31.47, 1.55913, 185.993, 1.73333, 344.112, 77.291
-0.13, -0.17, 1.01, -48.84, -250, 151.68, 1.03242, 296.466, 1.76, 349.847, 89.427
1.01, 0.24, 0.43, -0.43, -250, 77.67, 1.12365, 261.788, 1.723, 345.314, 64.5324
1.34, -0.44, 0.03, -58.55, 11.37, 59.88, 1.41071, 84.5162, 1.685, 342.876, 88.2809
0.12, -0.02, -0, -4.42, 249.99, -22.8, 0.121655, 251.066, 1.67967, 339.925, 90
-0.68, -0.13, 0.32, 99.91, 249.99, -74.26, 0.762693, 279.27, 1.65167, 344.615, 71.3371
-0.82, 0.48, 0.93, -84.27, -232.71, -4.1, 1.32955, 247.532, 1.609, 348.578, 21.5652
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.61167, 353.247, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.57667, 345.685, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.583, 337.14, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.52533, 334.344, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.60333, 344.189, 0
0.53, 0.19, 0, -62.29, -250, 62.19, 0.563028, 265.043, 1.581, 337.515, 90
1.12, -0.62, 1.1, 224.88, 27.19, -63.13, 1.68784, 235.15, 1.588, 338.948, 84.2608
0.93, 0.25, 0.88, -84.59, -155.95, 57.05, 1.30453, 186.361, 1.64967, 336.151, 28.3576
0.48, -0.01, 0.19, -35.82, 105.57, -10.35, 0.516333, 111.961, 1.53767, 324.32, 79.0472
0.09, -0.45, 1.47, 143.36, 215.07, -44.33, 1.53997, 262.245, 1.55267, 330.011, 61.9657
-1.53, 0.41, 2, -6.72, 86.83, -128.63, 2.55127, 155.339, 1.663, 325.854, 0
-0.34, 0.34, 0.23, -89.07, -205.41, -15.2, 0.53301, 224.405, 1.662, 318.334, 76.7029
0.23, -0.04, -0.09, -62.07, -179, 87.6, 0.2502, 208.728, 1.59467, 319.469, 84.8364
0.74, -0.67, 1.7, 249.99, -193.81, -36.29, 1.97142, 318.393, 1.68833, 323.281, 45.573
1.3, -0.06, 0.37, -70.44, 6.36, 11.96, 1.35296, 71.7306, 1.68033, 316.791, 68.2844
0.23, 0.06, -0.2, -15.39, 215.55, -40.8, 0.310644, 219.917, 1.57967, 319.109, 78.463
-0.74, 0.27, 1, -121.99, 135.38, 42.8, 1.27299, 187.193, 1.63933, 321.593, 0
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.54867, 316.773, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.59233, 313.596, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.663, 303.073, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.64033, 303.226, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.70667, 311.856, 0
-1.09, 0.55, 0.87, -27.85, -191.69, -41.96, 1.49917, 198.195, 1.72533, 306.691, 29.5414
0.11, 0.14, 0.01, -36.48, -229.97, 91.98, 0.178326, 250.354, 1.66567, 308.954, 89.427
1.44, -0.82, 2, 249.99, -144.81, -5.77, 2.59731, 288.961, 1.764, 307.289, 0
0.66, 0.17, 0.98, -77.73, -78.19, 46.76, 1.19369, 119.759, 1.76833, 303.108, 11.4783
0.26, 0.12, -0.08, -69.56, 155.09, 20.62, 0.297321, 171.221, 1.72333, 306.957, 85.4114
0.04, -0.3, 1.2, 8.07, 186.08, 28.18, 1.23758, 188.375, 1.77, 305.128, 78.463
-1.58, 0.39, 2, -3.17, 249.99, -171.35, 2.57847, 303.094, 1.86467, 305.14, 0
-0.48, 0.38, 0.34, -77.44, -250, 4.07, 0.700286, 261.751, 1.83033, 305.487, 70.1231
0.35, -0.15, 0.87, -32.61, -250, 61.12, 0.949684, 259.421, 1.866, 304.754, 29.5414
0.82, 1.1, 1.51, 29.53, -205.28, 9.72, 2.04022, 207.621, 1.91467, 303.456, 59.3362
0.73, 0.15, 0.28, -118.64, 105.55, 47.71, 0.796116, 165.809, 1.83633, 305.779, 73.7398
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.839, 310.448, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.804, 302.887, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.897, 297.144, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.80967, 294.159, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.84167, 301.25, 0
-1.17, -0.08, 2, -11.5, 249.99, -233.63, 2.31847, 342.36, 1.92733, 312.696, 0
-0.73, 0.51, 0.04, -112.19, -154.17, -25.2, 0.891403, 192.328, 1.903, 308.99, 87.7076
0.66, -0.52, 2, 62.28, -192.95, 71.2, 2.16933, 214.891, 1.87767, 312.465, 0
0.3, 0.35, 1.26, 146.79, -250, 77.04, 1.34168, 299.971, 1.911, 317.936, 74.9299
1.12, 0.11, 0.44, -139.05, 21.52, 19.6, 1.20835, 142.064, 1.95467, 312.986, 63.8961
0.25, -0.41, 1.54, 65.21, 142.81, -57.91, 1.61313, 167.334, 1.92433, 305.848, 57.3164
-1.21, -0.25, 2, 12.73, 249.99, -238.48, 2.35087, 345.731, 1.982, 319.596, 0
-0.76, 0.43, 0.49, -84.47, -203.67, -27.4, 1.0013, 222.188, 2.02167, 321.056, 60.6594
0.37, -0.1, 0.19, -25.66, -181.78, 97.13, 0.427785, 207.694, 1.97667, 321.202, 79.0472
0.63, 0.12, 2, 249.99, -182.69, -40.94, 2.10031, 312.325, 2.05833, 324.799, 0
1.15, 0.1, 0.49, -91.89, -23.77, 17.01, 1.25403, 96.4268, 2.05067, 319.772, 60.6594
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.94367, 325.223, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 2.002, 327.15, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 2.01833, 316.879, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.942, 315.685, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 2.034, 320.748, 0
0.06, -0.62, 0.57, 249.99, 231.54, -86.92, 0.844334, 351.654, 1.93367, 326.344, 55.2498
-1.33, 0.85, 0.93, -91.14, -120.86, -58.27, 1.83202, 162.201, 1.977, 328.597, 21.5652
-0.07, 0.06, 0.02, -84.99, -152.65, 142.16, 0.0943398, 225.244, 1.96667, 333.081, 88.854
0.94, -0.82, 2, 79.54, -250, 66.21, 2.35712, 270.574, 2.04067, 338.862, 0
0.74, 0.83, 1.21, 33.77, -235.3, -9.91, 1.64335, 237.917, 2.001, 334.011, 77.8776
0.88, 0.15, 0.08, -87.85, 90.85, 37.47, 0.89627, 131.816, 1.998, 330.166, 85.4114
0.18, -0.03, 0.38, -48.92, 221.67, -6.25, 0.421545, 227.09, 1.972, 327.936, 67.6663
-1.12, -0.1, 2, 10.89, 249.99, -194.16, 2.29443, 316.72, 1.965, 334.953, 0
-0.78, 0.49, 0.4, -84.47, -212.22, 41.64, 1.00424, 232.178, 1.982, 337.168, 66.4218
0.15, -0.01, 0, -66.51, -127.29, 151.67, 0.150333, 208.878, 1.97733, 336.492, 90
0.82, -0.41, 0.12, 249.99, -69.08, -68.56, 0.924608, 268.268, 1.95667, 339.964, 83.1079
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.84967, 345.415, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.908, 347.342, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.92433, 337.072, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.82333, 328.09, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.88133, 335.382, 0
0.28, 0.08, 0.1, -126.42, 196.62, 33.47, 0.307896, 236.139, 1.79067, 336.384, 84.2608
-0.18, -0.53, 1.51, 130.51, 158.87, 66.49, 1.6104, 216.087, 1.801, 332.452, 59.3362
-1.83, -0, 2, -2.11, 222.38, -117.68, 2.71089, 251.607, 1.873, 337.852, 0
-0.62, 0.17, 0.46, -176.43, -250, 94.91, 0.790506, 320.368, 1.84133, 346.366, 62.6129
0.44, -0.33, 1.82, -24.7, -250, 93.67, 1.90129, 268.112, 1.81233, 341.938, 34.9152
1.23, -0.4, 0.88, 88.36, -173.01, -44.83, 1.56438, 199.373, 1.84, 341.627, 28.3576
1.08, -0.7, 0.65, -42.6, -25.42, 70.07, 1.44184, 85.853, 1.899, 336.078, 49.4584
0.52, 0.19, 0.57, -61.36, 162.45, 60.71, 0.794607, 183.959, 1.85, 329.774, 55.2498
-0, -0.14, 0.83, 15.97, 204.11, 35.21, 0.841724, 207.739, 1.82433, 333.862, 33.9013
-0.75, -0.77, 0.77, -75.19, 211.24, 77.13, 1.32223, 237.118, 1.89067, 333.789, 39.6461
-0.26, -0.8, 0.95, 17.66, -89.66, -15.41, 1.2689, 92.6729, 1.892, 328.431, 18.1949
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.785, 333.882, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.84333, 335.809, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.85967, 325.539, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.82533, 314.112, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.82233, 322.114, 0
0.53, 0.11, 0.89, 37.99, -250, 36.93, 1.04168, 255.552, 1.86833, 320.285, 27.1268
0.33, -0.06, 1.15, -87.85, -8.57, 63.41, 1.19791, 108.683, 1.79433, 312.421, 81.3731
0.33, -0.5, 0.47, -4.76, -53.66, 39.44, 0.761446, 66.765, 1.745, 306.383, 61.9657
0.44, -0.54, 0.8, 72.36, -123.79, 73.53, 1.06075, 161.142, 1.76733, 308.167, 36.8699
0.96, -0.53, 0.53, 130.25, 16.91, 173.03, 1.21795, 217.233, 1.815, 309.612, 57.9945
0.55, -0.23, 0.88, -1.98, 215.94, 128.49, 1.06292, 251.284, 1.763, 305.991, 28.3576
-0.29, 0.09, 0.93, -39.38, 177.84, 125.53, 0.978315, 221.214, 1.751, 306.138, 21.5652
-0.55, -0.15, 1.21, -26.89, -50.25, 183.11, 1.33757, 191.774, 1.80933, 303.298, 77.8776
-0.18, -0.3, 0.92, 15.72, -153.95, 13.99, 0.984276, 155.382, 1.811, 296.499, 23.0739
0.46, -0.29, 0.74, 12.52, -132.93, 18.65, 0.918314, 134.815, 1.85067, 289.778, 42.2686
0.19, -0.31, 0.93, -2.08, 52.6, 106.25, 0.998549, 118.575, 1.83267, 285.693, 21.5652
-0.2, -0.14, 0.8, -32.27, -35, 104.35, 0.836421, 114.696, 1.75367, 284.674, 36.8699
0.01, 0.08, -0.21, -62.71, 249.99, 53.03, 0.224944, 263.134, 1.75633, 289.343, 77.8776
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.72133, 281.781, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.823, 276.637, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.75633, 272.297, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.72933, 277.902, 0
0.54, -0.55, 0.8, 36.74, -136.02, 66.78, 1.1109, 155.919, 1.75067, 268.509, 36.8699
0.68, -0.35, 0.4, 48.99, -99.76, 103.95, 0.863076, 152.176, 1.712, 264.653, 66.4218
0.82, -0.22, 0.67, 51.21, -41.79, 118.81, 1.08153, 135.958, 1.68533, 261.507, 47.9329
0.89, -0.26, 0.81, 70.95, 72.24, 69.95, 1.23118, 123.067, 1.66967, 264.008, 35.9041
0.15, -0.09, 0.84, 31.65, 227.72, 82.66, 0.858021, 244.317, 1.663, 265.925, 32.8599
-0.05, -0.1, 1.12, -6.79, 52.9, 128.79, 1.12557, 139.396, 1.673, 263.698, 83.1079
-0.02, -0.23, 1.05, 12.6, 15.06, 53.8, 1.07508, 57.2713, 1.64, 254.295, 87.134
0.01, -0.23, 0.98, 8.26, -17.31, 58.88, 1.00668, 61.9251, 1.61367, 253.019, 11.4783
0.12, -0.21, 0.71, 10.98, 2.22, 43.71, 0.750067, 45.1226, 1.63833, 242.725, 44.7651
0.06, -0.13, 0.89, 8.45, -34.19, 9.35, 0.901443, 36.4387, 1.60867, 235.009, 27.1268
0.16, -0.24, 0.83, 36.25, -69.11, -29.12, 0.878692, 83.296, 1.53267, 232.752, 33.9013
0.34, -0.24, 0.86, 16.83, -68.62, -15.16, 0.955406, 72.2619, 1.57333, 228.583, 30.6834
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.53833, 221.022, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.60433, 216.931, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.56033, 219.125, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.61767, 232.874, 0
0.39, -0.17, 1, 11, 7.42, -10.25, 1.08674, 16.7666, 1.61033, 224.84, 0
0.28, -0.14, 0.93, 10.07, -19.83, -20.65, 0.981275, 30.3489, 1.588, 215.852, 21.5652
0.36, -0.13, 0.86, 12.23, 12.86, 3.23, 0.941329, 18.0384, 1.57767, 205.249, 30.6834
0.2, -0.08, 0.86, -3.69, 32.83, 24.91, 0.886566, 41.3755, 1.572, 195.872, 30.6834
0.24, -0.12, 0.99, 12.85, 2.72, 11.15, 1.02572, 17.2291, 1.55333, 188.088, 8.10961
0.17, -0.11, 0.94, 14.94, 9.71, 16.2, 0.961561, 24.0817, 1.54733, 183.327, 19.9484
0.35, -0.08, 0.87, -1.75, -20.22, 15.59, 0.941169, 25.5922, 1.541, 179.109, 29.5414
0.33, -0.07, 0.89, -3.08, 7.23, -8.31, 0.951788, 11.4375, 1.53633, 174.366, 27.1268
0.21, -0.14, 0.93, 14.63, 32.1, 0.03, 0.963639, 35.2767, 1.541, 170.204, 21.5652
0.27, -0.11, 0.93, 8.19, -6.12, 0.56, 0.974628, 10.2393, 1.57467, 158.508, 21.5652
0.27, -0.09, 0.93, 6.56, 25.11, -5.1, 0.972574, 26.4491, 1.552, 150.285, 21.5652
0.17, -0.09, 0.95, -6.17, 27.02, 1, 0.969278, 27.7335, 1.47533, 144.685, 18.1949
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.53367, 146.612, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.55, 136.341, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.49433, 135.878, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.54733, 144.466, 0
0.26, -0.09, 0.93, 8.09, 1.79, -2.31, 0.969845, 8.60165, 1.533, 137.812, 21.5652
0.18, -0.1, 0.9, -2.51, 33.56, 4.59, 0.923255, 33.9653, 1.507, 132.062, 25.8419
0.12, -0.13, 0.99, -5.3, 0.95, -0.39, 1.00568, 5.39857, 1.51233, 120.883, 8.10961
0.14, -0.14, 0.95, -2.73, -18.59, 9.41, 0.970412, 21.014, 1.511, 115.624, 18.1949
0.19, -0.13, 0.92, -2.65, -9.02, 3.79, 0.948367, 10.1364, 1.509, 113.424, 23.0739
0.2, -0.1, 0.8, 1.34, 16.07, -1.82, 0.830662, 16.2282, 1.505, 111.25, 36.8699
0.14, -0.09, 1.03, 5.51, -9.49, 0.48, 1.04336, 10.9841, 1.51233, 109.869, 88.2809
0.29, -0.13, 0.97, 15.39, 0.56, -7.64, 1.02074, 17.1911, 1.52267, 108.923, 14.0699
0.31, -0.14, 0.85, 16.94, 34.38, -15.46, 0.915533, 41.3275, 1.525, 106.666, 31.7883
0.16, 0.02, 0.81, 3.76, 36.87, -26.29, 0.825893, 45.439, 1.51, 105.543, 35.9041
0.08, -0.07, 1.03, 4.67, 27.86, -18.6, 1.03547, 33.8223, 1.48367, 97.7983, 88.2809
0.14, -0.12, 1.04, 16.18, -5.37, -18.54, 1.05622, 25.1865, 1.41, 92.3947, 87.7076
0.16, 0.04, 0.86, 16.83, -68.62, -15.16, 0.875671, 72.2619, 1.438, 88.2263, 30.6834
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.403, 80.6647, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.468, 86.449, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.43033, 92.286, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.486, 108.353, 0
0.53, 0.1, 0.93, -11.21, -13.79, -17.36, 1.07508, 24.8435, 1.5, 107.717, 21.5652
0.04, -0.06, 0.99, -9.38, 14.33, -3.69, 0.992623, 17.52, 1.49133, 107.74, 8.10961
0.1, -0.15, 0.99, 2.23, -25.21, 1.39, 1.00628, 25.3466, 1.492, 107.339, 8.10961
0.2, -0.11, 0.88, -0.12, -31.75, 8.58, 0.90912, 32.8891, 1.48833, 107.435, 28.3576
0.24, -0.08, 0.87, -7.64, -5.16, 16.36, 0.906035, 18.7788, 1.485, 107.787, 29.5414
0.12, -0.12, 1.03, 4.33, 8.71, 7.65, 1.04389, 12.3748, 1.48467, 106.918, 88.2809
0.11, -0.09, 0.94, 3.18, -22.35, 8.2, 0.950684, 24.0182, 1.479, 107.546, 19.9484
0.26, -0.1, 0.95, -5.08, -21.22, 6.07, 0.99, 22.6482, 1.47967, 107.4, 18.1949
0.16, -0.07, 0.9, -0.52, 9.86, 3.67, 0.916788, 10.5337, 1.477, 106.728, 25.8419
0.19, -0.11, 1.09, -5.41, 3.17, -1.52, 1.11189, 6.45193, 1.45767, 97.616, 84.8364
0.15, -0.04, 0.92, -13.89, -40.4, -20.41, 0.933006, 47.3462, 1.37767, 93.366, 23.0739
0.44, 0.01, 0.7, -78.48, -63.8, -1.11, 0.826862, 101.147, 1.40867, 90.6237, 45.573
0.63, -0.13, 0.76, -139.62, 46.09, -38.7, 0.995691, 152.039, 1.35867, 81.0933, 40.5358
-0.27, -0.32, 1.38, -20.58, 249.99, 12.9, 1.44212, 251.167, 1.38167, 90.136, 67.6663
-1.62, 0.41, 1.48, -68.98, 17.6, -115.62, 2.23224, 135.779, 1.45933, 95.5207, 61.3146
0.01, 0.07, -0.14, -28.97, -190.99, -5.7, 0.156844, 193.259, 1.42533, 102.821, 81.9522
0.56, -0.46, 2, 238.14, -250, 22.18, 2.12725, 345.981, 1.485, 118.808, 0
0.27, -0.54, 1.14, -27.31, -16.38, -91.89, 1.29, 97.2518, 1.50867, 122.812, 81.9522
