@relation Learn_01

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	state	{ unknown, idle, walk, active }

@data
7700.48, 10158.1, 11468.8, 17146.9, 8.60094e+08, idle
7700.48, 10158.1, 11305, 17037.8, 8.55302e+08, idle
7700.48, 9994.24, 11305, 16940.6, 8.50529e+08, idle
7700.48, 10158.1, 11305, 17037.8, 8.50524e+08, idle
7700.48, 9994.24, 11305, 16940.6, 8.48616e+08, idle
7700.48, 9994.24, 11305, 16940.6, 8.47343e+08, idle
7372.8, 9994.24, 11468.8, 16904.9, 8.45081e+08, idle
7536.64, 9830.4, 11305, 16770.2, 8.42206e+08, idle
8028.16, 9994.24, 11305, 17092.1, 8.44194e+08, idle
8192, 9830.4, 11141.1, 16966.7, 8.44825e+08, idle
8028.16, 11305, 10321.9, 17285.7, 8.47971e+08, idle
8028.16, 11141.1, 9994.24, 16984.1, 8.48182e+08, idle
7864.32, 10813.4, 10813.4, 17196.2, 8.4984e+08, idle
8519.68, 11632.6, 9338.88, 17179, 8.51261e+08, idle
8028.16, 11632.6, 9994.24, 17310.5, 8.53138e+08, idle
8519.68, 10977.3, 9502.72, 16834.1, 8.52378e+08, idle
9338.88, 11141.1, 9502.72, 17367.8, 8.55119e+08, idle
8683.52, 11632.6, 9175.04, 17172.7, 8.5593e+08, idle
9666.56, 12288, 7372.8, 17285.7, 8.5593e+08, idle
8683.52, 12124.2, 8519.68, 17175.1, 8.56463e+08, idle
9666.56, 11960.3, 8683.52, 17660.6, 8.60782e+08, idle
9011.2, 11305, 8683.52, 16864.4, 8.60252e+08, idle
9502.72, 11468.8, 8355.84, 17077.9, 8.61314e+08, idle
9338.88, 12288, 7864.32, 17322.2, 8.62911e+08, idle
9830.4, 11305, 8847.36, 17398.7, 8.66659e+08, idle
9830.4, 11468.8, 8847.36, 17505.6, 8.71477e+08, idle
9830.4, 11632.6, 8028.16, 17216.5, 8.72013e+08, idle
9666.56, 11632.6, 8028.16, 17123.4, 8.72545e+08, idle
10321.9, 11796.5, 8028.16, 17611.1, 8.74178e+08, idle
9666.56, 10813.4, 9175.04, 17162.6, 8.75784e+08, idle
8847.36, 11305, 8355.84, 16610.2, 8.72617e+08, idle
9338.88, 11305, 8355.84, 16877.1, 8.71019e+08, idle
9666.56, 11796.5, 8355.84, 17390.2, 8.71561e+08, idle
9666.56, 11632.6, 8683.52, 17440.3, 8.74782e+08, idle
10158.1, 11305, 7864.32, 17112.5, 8.72623e+08, idle
9830.4, 11632.6, 8192, 17293.5, 8.73161e+08, idle
10321.9, 11141.1, 8355.84, 17334.6, 8.74776e+08, idle
9830.4, 11468.8, 8355.84, 17262.4, 8.7585e+08, idle
9994.24, 11305, 8192, 17169.6, 8.73128e+08, idle
9994.24, 11305, 8192, 17169.6, 8.74725e+08, idle
9994.24, 11468.8, 8192, 17277.9, 8.75799e+08, idle
10321.9, 11305, 8028.16, 17285.7, 8.76337e+08, idle
9994.24, 11305, 8192, 17169.6, 8.74713e+08, idle
9994.24, 11468.8, 8192, 17277.9, 8.7308e+08, idle
9666.56, 11141.1, 8847.36, 17200.1, 8.73619e+08, idle
9666.56, 11141.1, 8355.84, 16952.5, 8.73086e+08, idle
9502.72, 11305, 8519.68, 17049.6, 8.7038e+08, idle
10158.1, 11468.8, 8028.16, 17296.6, 8.7038e+08, idle
9994.24, 11305, 8028.16, 17092.1, 8.73012e+08, idle
9830.4, 11796.5, 8192, 17404.1, 8.75689e+08, idle
9830.4, 11141.1, 8355.84, 17046.4, 8.74074e+08, idle
