@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
230, 620, 780, 1022.59, 1642.78, Lie
230, 620, 780, 1022.59, 1642.22, Lie
220, 620, 780, 1020.39, 1640.56, Lie
220, 610, 780, 1014.35, 1637.78, Lie
230, 620, 780, 1022.59, 1636.67, Lie
230, 620, 780, 1022.59, 1635.56, Lie
230, 620, 780, 1022.59, 1634.44, Lie
230, 620, 770, 1014.99, 1633.89, Lie
220, 620, 770, 1012.77, 1632.22, Lie
230, 620, 770, 1014.99, 1631.67, Lie
220, 620, 770, 1012.77, 1629.44, Lie
250, 620, 770, 1019.71, 1628.89, Lie
260, 620, 770, 1022.2, 1629.44, Lie
260, 620, 780, 1029.76, 1630.56, Lie
260, 620, 770, 1022.2, 1631.11, Lie
260, 620, 770, 1022.2, 1631.11, Lie
260, 620, 770, 1022.2, 1631.67, Lie
250, 610, 770, 1013.66, 1631.67, Lie
260, 610, 770, 1016.17, 1632.22, Lie
250, 620, 760, 1012.18, 1632.22, Lie
260, 620, 770, 1022.2, 1633.89, Lie
260, 610, 780, 1023.77, 1636.11, Lie
250, 620, 770, 1019.71, 1636.67, Lie
260, 620, 760, 1014.69, 1637.22, Lie
260, 610, 770, 1016.17, 1637.78, Lie
260, 620, 770, 1022.2, 1639.44, Lie
250, 620, 770, 1019.71, 1641.11, Lie
220, 620, 770, 1012.77, 1640.56, Lie
220, 610, 790, 1022.06, 1641.11, Lie
230, 620, 770, 1014.99, 1640, Lie
230, 620, 780, 1022.59, 1638.89, Lie
220, 620, 780, 1020.39, 1636.67, Lie
230, 610, 770, 1008.91, 1634.44, Lie
220, 620, 780, 1020.39, 1632.78, Lie
230, 620, 780, 1022.59, 1631.67, Lie
230, 610, 770, 1008.91, 1630.56, Lie
230, 620, 770, 1014.99, 1629.44, Lie
230, 620, 780, 1022.59, 1629.44, Lie
230, 620, 770, 1014.99, 1627.78, Lie
230, 620, 780, 1022.59, 1626.67, Lie
220, 620, 780, 1020.39, 1625.56, Lie
220, 620, 770, 1012.77, 1623.89, Lie
260, 620, 770, 1022.2, 1624.44, Lie
260, 620, 780, 1029.76, 1625, Lie
260, 620, 770, 1022.2, 1625.56, Lie
260, 620, 770, 1022.2, 1627.78, Lie
260, 620, 770, 1022.2, 1629.44, Lie
250, 610, 770, 1013.66, 1630, Lie
260, 610, 770, 1016.17, 1630.56, Lie
250, 620, 760, 1012.18, 1631.11, Lie
260, 620, 770, 1022.2, 1633.33, Lie
260, 610, 780, 1023.77, 1635, Lie
250, 620, 770, 1019.71, 1635.56, Lie
260, 620, 760, 1014.69, 1637.22, Lie
260, 610, 770, 1016.17, 1638.33, Lie
260, 620, 770, 1022.2, 1639.44, Lie
250, 620, 770, 1019.71, 1640.56, Lie
230, 620, 770, 1014.99, 1640, Lie
220, 620, 780, 1020.39, 1640, Lie
230, 620, 770, 1014.99, 1640.56, Lie
230, 620, 770, 1014.99, 1638.89, Lie
230, 620, 770, 1014.99, 1636.67, Lie
230, 620, 770, 1014.99, 1635, Lie
220, 620, 780, 1020.39, 1633.33, Lie
230, 610, 770, 1008.91, 1631.11, Lie
230, 610, 780, 1016.56, 1630.56, Lie
230, 620, 770, 1014.99, 1629.44, Lie
220, 610, 770, 1006.68, 1627.78, Lie
230, 610, 780, 1016.56, 1626.11, Lie
230, 620, 770, 1014.99, 1624.44, Lie
220, 620, 770, 1012.77, 1622.78, Lie
260, 620, 770, 1022.2, 1623.33, Lie
260, 620, 780, 1029.76, 1624.44, Lie
260, 620, 770, 1022.2, 1624.44, Lie
260, 620, 770, 1022.2, 1625, Lie
260, 620, 770, 1022.2, 1626.67, Lie
250, 610, 770, 1013.66, 1627.22, Lie
260, 610, 770, 1016.17, 1628.33, Lie
250, 620, 760, 1012.18, 1628.89, Lie
260, 620, 770, 1022.2, 1630.56, Lie
260, 610, 780, 1023.77, 1632.22, Lie
250, 620, 770, 1019.71, 1633.33, Lie
260, 620, 760, 1014.69, 1635, Lie
260, 610, 770, 1016.17, 1636.11, Lie
260, 620, 770, 1022.2, 1637.78, Lie
250, 620, 770, 1019.71, 1640, Lie
230, 620, 770, 1014.99, 1640, Lie
230, 610, 770, 1008.91, 1639.44, Lie
220, 620, 770, 1012.77, 1639.44, Lie
230, 610, 770, 1008.91, 1637.22, Lie
230, 620, 780, 1022.59, 1635.56, Lie
230, 620, 770, 1014.99, 1633.89, Lie
230, 620, 780, 1022.59, 1632.78, Lie
220, 610, 780, 1014.35, 1630.56, Lie
230, 610, 760, 1001.3, 1628.89, Lie
230, 610, 790, 1024.26, 1628.33, Lie
220, 610, 780, 1014.35, 1627.22, Lie
220, 610, 770, 1006.68, 1624.44, Lie
230, 610, 770, 1008.91, 1622.22, Lie
260, 620, 770, 1022.2, 1622.78, Lie
260, 620, 780, 1029.76, 1623.89, Lie
260, 620, 770, 1022.2, 1624.44, Lie
260, 620, 770, 1022.2, 1624.44, Lie
260, 620, 770, 1022.2, 1625, Lie
260, 620, 770, 1022.2, 1626.67, Lie
250, 610, 770, 1013.66, 1627.78, Lie
260, 610, 770, 1016.17, 1629.44, Lie
250, 620, 760, 1012.18, 1630.56, Lie
260, 620, 770, 1022.2, 1631.67, Lie
260, 610, 780, 1023.77, 1633.33, Lie
250, 620, 770, 1019.71, 1633.89, Lie
260, 620, 760, 1014.69, 1635.56, Lie
260, 610, 770, 1016.17, 1637.78, Lie
260, 620, 770, 1022.2, 1638.89, Lie
250, 620, 770, 1019.71, 1640.56, Lie
220, 620, 780, 1020.39, 1641.67, Lie
220, 620, 780, 1020.39, 1642.22, Lie
230, 610, 780, 1016.56, 1640.56, Lie
220, 610, 780, 1014.35, 1637.78, Lie
230, 620, 780, 1022.59, 1636.67, Lie
230, 610, 780, 1016.56, 1635, Lie
230, 610, 780, 1016.56, 1633.33, Lie
230, 610, 780, 1016.56, 1631.67, Lie
230, 610, 780, 1016.56, 1631.11, Lie
230, 610, 770, 1008.91, 1629.44, Lie
230, 610, 780, 1016.56, 1628.89, Lie
230, 610, 780, 1016.56, 1627.22, Lie
220, 610, 780, 1014.35, 1625, Lie
260, 620, 770, 1022.2, 1625.56, Lie
260, 620, 780, 1029.76, 1626.67, Lie
260, 620, 770, 1022.2, 1627.22, Lie
260, 620, 770, 1022.2, 1627.22, Lie
260, 620, 770, 1022.2, 1627.78, Lie
250, 610, 770, 1013.66, 1628.33, Lie
260, 610, 770, 1016.17, 1629.44, Lie
250, 620, 760, 1012.18, 1630, Lie
260, 620, 770, 1022.2, 1632.22, Lie
260, 610, 780, 1023.77, 1633.33, Lie
250, 620, 770, 1019.71, 1634.44, Lie
260, 620, 760, 1014.69, 1635.56, Lie
260, 610, 770, 1016.17, 1636.67, Lie
260, 620, 770, 1022.2, 1638.33, Lie
250, 620, 770, 1019.71, 1640, Lie
230, 620, 770, 1014.99, 1640, Lie
220, 610, 780, 1014.35, 1639.44, Lie
220, 620, 770, 1012.77, 1639.44, Lie
230, 620, 780, 1022.59, 1638.33, Lie
230, 610, 780, 1016.56, 1636.11, Lie
230, 620, 770, 1014.99, 1634.44, Lie
230, 610, 780, 1016.56, 1632.78, Lie
220, 620, 780, 1020.39, 1631.11, Lie
220, 610, 780, 1014.35, 1630, Lie
230, 610, 780, 1016.56, 1628.89, Lie
220, 620, 770, 1012.77, 1627.78, Lie
220, 620, 780, 1020.39, 1626.11, Lie
220, 610, 780, 1014.35, 1623.89, Lie
260, 620, 770, 1022.2, 1624.44, Lie
260, 620, 780, 1029.76, 1625.56, Lie
260, 620, 770, 1022.2, 1626.11, Lie
260, 620, 770, 1022.2, 1626.11, Lie
260, 620, 770, 1022.2, 1626.67, Lie
250, 610, 770, 1013.66, 1627.22, Lie
260, 610, 770, 1016.17, 1628.89, Lie
250, 620, 760, 1012.18, 1630, Lie
260, 620, 770, 1022.2, 1631.11, Lie
260, 610, 780, 1023.77, 1632.78, Lie
250, 620, 770, 1019.71, 1633.89, Lie
260, 620, 760, 1014.69, 1635, Lie
260, 610, 770, 1016.17, 1636.11, Lie
