@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
201.172, -279.297, -494.141, 602.206, 698.568, Walk
332.031, -402.344, -384.766, 648.205, 726.563, Walk
273.438, 111.328, -257.813, 391.956, 729.926, Walk
259.766, -792.969, -265.625, 875.691, 776.476, Walk
255.859, -109.375, -365.234, 459.155, 776.693, Walk
222.656, -414.063, -416.016, 627.768, 790.256, Walk
146.484, -294.922, -421.875, 535.178, 810.981, Walk
179.688, -191.406, -279.297, 383.315, 799.805, Walk
220.703, -353.516, -373.047, 559.327, 821.832, Walk
171.875, -185.547, -326.172, 412.743, 827.257, Walk
195.313, -378.906, -296.875, 519.473, 839.952, Walk
251.953, -517.578, -560.547, 803.48, 870.443, Walk
80.0781, -185.547, -464.844, 506.873, 881.402, Walk
238.281, -523.438, -216.797, 614.626, 914.605, Walk
107.422, -125, -294.922, 337.851, 895.399, Walk
205.078, -312.5, -365.234, 522.599, 896.484, Walk
228.516, -548.828, -398.438, 715.67, 908.529, Walk
152.344, -148.438, -267.578, 341.819, 891.493, Walk
263.672, -345.703, -462.891, 635.06, 896.918, Walk
121.094, -324.219, -333.984, 480.965, 878.038, Walk
134.766, -175.781, -474.609, 523.751, 885.959, Walk
285.156, -412.109, -423.828, 656.337, 875, Walk
167.969, -314.453, -550.781, 656.09, 891.819, Walk
-21.4844, -548.828, -289.063, 620.67, 881.076, Walk
238.281, -103.516, -414.063, 488.816, 875.109, Walk
207.031, -408.203, -263.672, 528.218, 887.804, Walk
302.734, -193.359, -548.828, 655.933, 893.229, Walk
164.063, -294.922, -300.781, 452.067, 897.461, Walk
210.938, -177.734, -353.516, 448.394, 890.299, Walk
224.609, -369.141, -490.234, 653.486, 876.628, Walk
253.906, -242.188, -339.844, 488.484, 882.487, Walk
244.141, -347.656, -427.734, 602.848, 884.766, Walk
316.406, -378.906, -298.828, 577.045, 910.699, Walk
261.719, -134.766, -292.969, 415.318, 899.957, Walk
226.563, -335.938, -349.609, 535.174, 885.308, Walk
46.875, -316.406, -359.375, 481.103, 893.88, Walk
314.453, -335.938, -404.297, 612.528, 892.904, Walk
152.344, -222.656, -246.094, 365.166, 884.115, Walk
33.2031, -197.266, -451.172, 493.53, 878.364, Walk
250, -355.469, -478.516, 646.402, 876.302, Walk
144.531, -460.938, -140.625, 503.118, 860.352, Walk
142.578, -97.6563, -677.734, 699.421, 863.607, Walk
134.766, -365.234, -224.609, 449.452, 861.871, Walk
234.375, -421.875, -312.5, 574.949, 866.862, Walk
193.359, -210.938, -548.828, 618.947, 861.762, Walk
197.266, -339.844, -228.516, 454.562, 862.088, Walk
236.328, -353.516, -208.984, 473.813, 865.234, Walk
255.859, -175.781, -439.453, 538.035, 853.407, Walk
240.234, -310.547, -253.906, 467.568, 851.671, Walk
142.578, -318.359, -294.922, 456.793, 837.023, Walk
310.547, -169.922, -302.734, 465.791, 825.304, Walk
277.344, -351.563, -328.125, 555.141, 840.169, Walk
169.922, -246.094, -287.109, 414.569, 828.559, Walk
300.781, -429.688, -365.234, 639.138, 849.284, Walk
107.422, -304.688, -386.719, 503.91, 835.069, Walk
298.828, -263.672, -283.203, 488.902, 847.548, Walk
-25.3906, -171.875, -398.438, 434.67, 842.773, Walk
269.531, -355.469, -197.266, 487.769, 828.234, Walk
285.156, -302.734, -341.797, 538.319, 838.433, Walk
236.328, -265.625, -501.953, 615.113, 843.207, Walk
80.0781, -488.281, -369.141, 617.33, 855.035, Walk
326.172, -414.063, -324.219, 618.832, 860.352, Walk
218.75, -105.469, -322.266, 403.522, 843.316, Walk
162.109, -285.156, -400.391, 517.597, 847.873, Walk
244.141, -388.672, -291.016, 543.471, 854.818, Walk
154.297, -224.609, -335.938, 432.563, 846.137, Walk
287.109, -300.781, -244.141, 482.189, 847.656, Walk
296.875, -326.172, -322.266, 546.24, 858.181, Walk
179.688, -181.641, -193.359, 320.42, 845.486, Walk
431.641, -195.313, -341.797, 584.197, 846.137, Walk
181.641, -335.938, -99.6094, 394.676, 841.363, Walk
302.734, -269.531, -408.203, 575.261, 834.961, Walk
216.797, -273.438, -257.813, 433.862, 832.14, Walk
220.703, -437.5, -216.797, 535.833, 833.767, Walk
320.313, 292.969, -203.125, 479.26, 846.029, Walk
93.75, -386.719, -207.031, 448.556, 838.542, Walk
203.125, -376.953, -689.453, 811.603, 857.422, Walk
66.4063, -216.797, -533.203, 579.41, 847.005, Walk
33.2031, -460.938, -417.969, 623.108, 845.595, Walk
261.719, -455.078, -396.484, 657.87, 848.307, Walk
93.75, -537.109, -267.578, 607.35, 862.305, Walk
64.4531, -505.859, -224.609, 557.223, 859.375, Walk
72.2656, -386.719, -246.094, 464.043, 847.222, Walk
353.516, -304.688, -240.234, 524.9, 857.422, Walk
232.422, -470.703, -250, 581.448, 864.149, Walk
208.984, -357.422, -171.875, 448.292, 852.648, Walk
58.5938, -359.375, -95.7031, 376.487, 850.369, Walk
332.031, -304.688, -333.984, 560.914, 850.477, Walk
466.797, -349.609, -296.875, 654.416, 878.038, Walk
292.969, -136.719, -400.391, 514.622, 869.683, Walk
449.219, -369.141, -212.891, 619.181, 885.417, Walk
216.797, -347.656, -164.063, 441.341, 877.279, Walk
140.625, -341.797, -441.406, 575.708, 883.247, Walk
794.922, -458.984, -273.438, 957.776, 929.905, Walk
363.281, -142.578, -226.563, 451.256, 900.065, Walk
298.828, -474.609, -44.9219, 562.646, 900.174, Walk
179.688, -554.688, -246.094, 632.873, 903.971, Walk
187.5, -386.719, -167.969, 461.434, 883.355, Walk
210.938, -427.734, -134.766, 495.594, 876.411, Walk
152.344, -425.781, -226.563, 505.795, 876.953, Walk
224.609, -281.25, -335.938, 492.346, 884.549, Walk
25.3906, -556.641, -160.156, 579.779, 875.868, Walk
-5.85938, -484.375, -238.281, 539.844, 863.39, Walk
-103.516, -316.406, -291.016, 442.175, 861.871, Walk
-91.7969, -341.797, -99.6094, 367.66, 862.956, Walk
109.375, -435.547, -222.656, 501.238, 851.671, Walk
-312.5, -460.938, -197.266, 590.79, 843.75, Walk
-17.5781, -423.828, -228.516, 481.828, 834.852, Walk
99.6094, -634.766, -187.5, 669.332, 828.776, Walk
-113.281, -322.266, -41.0156, 344.049, 814.779, Walk
-187.5, -203.125, -349.609, 445.694, 804.579, Walk
-236.328, -478.516, -203.125, 571.041, 770.725, Walk
93.75, -458.984, -236.328, 524.697, 773.872, Walk
-140.625, -529.297, -183.594, 577.613, 775.825, Walk
-72.2656, -359.375, -312.5, 481.694, 762.695, Walk
31.25, -634.766, -371.094, 735.945, 779.08, Walk
218.75, -439.453, -232.422, 543.13, 785.59, Walk
54.6875, -302.734, -201.172, 367.572, 771.918, Walk
-3.90625, -416.016, -287.109, 505.486, 764.431, Walk
66.4063, -636.719, -312.5, 712.374, 779.622, Walk
216.797, -361.328, -208.984, 470.355, 782.878, Walk
207.031, -513.672, -246.094, 606.039, 797.092, Walk
41.0156, -542.969, -246.094, 597.545, 813.585, Walk
333.984, -173.828, -283.203, 471.132, 814.887, Walk
394.531, -380.859, -142.578, 566.602, 811.957, Walk
417.969, -386.719, -279.297, 634.237, 834.961, Walk
210.938, -623.047, -148.438, 674.326, 838.325, Walk
322.266, -330.078, -238.281, 519.215, 861.328, Walk
359.375, -287.109, -148.438, 483.338, 864.366, Walk
236.328, -396.484, -150.391, 485.457, 856.879, Walk
261.719, -322.266, -205.078, 463.043, 856.879, Walk
373.047, -355.469, -205.078, 554.598, 861.328, Walk
242.188, -380.859, -265.625, 523.703, 869.358, Walk
220.703, -347.656, -177.734, 448.513, 853.19, Walk
376.953, -523.438, -150.391, 662.343, 862.088, Walk
234.375, -193.359, -310.547, 434.464, 872.07, Walk
400.391, -402.344, -281.25, 633.478, 893.012, Walk
263.672, -394.531, -78.125, 480.917, 877.496, Walk
427.734, -146.484, -339.844, 565.604, 884.549, Walk
462.891, -400.391, 31.25, 612.827, 880.534, Walk
312.5, -599.609, -824.219, 1066.08, 930.881, Walk
248.047, -251.953, -80.0781, 362.519, 919.162, Walk
302.734, -19.5313, -406.25, 507.019, 908.637, Walk
337.891, -285.156, -171.875, 474.368, 892.578, Walk
441.406, -330.078, -187.5, 582.192, 891.276, Walk
347.656, -236.328, -164.063, 451.256, 883.355, Walk
193.359, -175.781, -177.734, 316.032, 869.575, Walk
398.438, -351.563, -179.688, 560.924, 877.713, Walk
287.109, -337.891, -308.594, 540.215, 885.742, Walk
271.484, -316.406, -232.422, 477.322, 879.449, Walk
388.672, -392.578, -205.078, 589.271, 884.874, Walk
240.234, -328.125, -199.219, 452.843, 886.068, Walk
410.156, -291.016, -253.906, 563.371, 880.751, Walk
328.125, -453.125, -232.422, 605.812, 896.05, Walk
226.563, -335.938, -177.734, 442.464, 876.953, Walk
349.609, -375, -212.891, 555.134, 888.129, Walk
177.734, -308.594, -181.641, 399.766, 874.457, Walk
255.859, -478.516, -277.344, 609.394, 880.968, Walk
