@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
-210, 450, 820, 958.645, 1462.78, Walk
-220, 450, 860, 995.239, 1467.78, Walk
-200, 440, 840, 969.123, 1467.22, Walk
-200, 450, 820, 956.504, 1462.78, Walk
-210, 440, 850, 979.898, 1461.67, Walk
-220, 430, 840, 968.969, 1463.33, Walk
-190, 460, 790, 933.702, 1506.67, Walk
-200, 450, 800, 939.415, 1572.22, Walk
-240, 440, 820, 961.041, 1443.89, Walk
-230, 460, 810, 959.479, 1422.78, Walk
-170, 450, 820, 950.684, 1473.89, Walk
-190, 440, 860, 984.53, 1506.11, Walk
-260, 440, 850, 991.817, 1431.11, Walk
-240, 440, 840, 978.162, 1492.78, Walk
-180, 460, 820, 957.288, 1525.56, Walk
-440, 480, 2000, 2103.33, 1537.78, Walk
300, 680, -410, 848.823, 1558.33, Walk
590, 10, -310, 666.558, 1528.89, Walk
650, -380, 1800, 1951.13, 1603.89, Walk
970, -200, 300, 1034.84, 1600.56, Walk
20, -160, -170, 234.307, 1537.78, Walk
-570, -470, 2000, 2132.09, 1625, Walk
260, -350, 960, 1054.37, 1628.89, Walk
280, -270, 990, 1063.67, 1631.67, Walk
340, -190, 870, 953.205, 1629.44, Walk
270, -220, 890, 955.72, 1625.56, Walk
250, -230, 870, 933.97, 1617.22, Walk
260, -240, 970, 1032.52, 1615.56, Walk
290, -160, 850, 912.25, 1607.78, Walk
300, -340, 930, 1034.65, 1612.22, Walk
290, -240, 790, 875.1, 1599.44, Walk
270, -200, 930, 988.838, 1592.78, Walk
240, -210, 940, 992.623, 1588.89, Walk
310, -220, 780, 867.698, 1499.44, Walk
290, -420, 980, 1104.94, 1516.11, Walk
280, -210, 870, 937.763, 1541.11, Walk
160, -300, -130, 364.005, 1416.67, Walk
-170, -840, 1840, 2029.8, 1493.33, Walk
-500, 270, 2000, 2079.16, 1627.78, Walk
150, 420, 270, 521.344, 1505.56, Walk
430, 40, 0, 431.856, 1444.44, Walk
790, -660, 1270, 1634.81, 1510, Walk
60, 130, 1820, 1825.62, 1543.89, Walk
690, 320, 640, 994.032, 1558.89, Walk
210, 30, -30, 214.243, 1498.89, Walk
80, -560, 1160, 1290.58, 1517.22, Walk
190, -360, 950, 1033.54, 1528.33, Walk
200, -190, 830, 874.643, 1508.89, Walk
260, -350, 960, 1054.37, 1522.78, Walk
280, -270, 990, 1063.67, 1530.56, Walk
340, -190, 870, 953.205, 1531.11, Walk
270, -220, 890, 955.72, 1535, Walk
250, -230, 870, 933.97, 1516.11, Walk
260, -240, 970, 1032.52, 1522.22, Walk
290, -160, 850, 912.25, 1561.67, Walk
300, -340, 930, 1034.65, 1490.56, Walk
290, -240, 790, 875.1, 1410, Walk
270, -200, 930, 988.838, 1441.11, Walk
240, -210, 940, 992.623, 1492.22, Walk
310, -220, 780, 867.698, 1413.89, Walk
290, -420, 980, 1104.94, 1396.11, Walk
280, -210, 870, 937.763, 1380, Walk
220, 360, 1150, 1224.95, 1461.11, Walk
510, 270, -130, 591.523, 1411.67, Walk
530, -280, 790, 991.665, 1417.22, Walk
340, -80, 2000, 2030.27, 1483.89, Walk
570, 300, 910, 1114.9, 1495.56, Walk
110, 130, 290, 336.303, 1439.44, Walk
-190, -370, 560, 697.567, 1423.89, Walk
-710, -140, 2000, 2126.9, 1505.56, Walk
520, 570, 1150, 1384.85, 1555, Walk
620, 300, -290, 747.329, 1540.56, Walk
480, -210, 360, 635.689, 1526.67, Walk
680, 50, 1520, 1665.92, 1564.44, Walk
190, -360, 950, 1033.54, 1574.44, Walk
200, -190, 830, 874.643, 1564.44, Walk
260, -350, 960, 1054.37, 1574.44, Walk
280, -270, 990, 1063.67, 1587.22, Walk
340, -190, 870, 953.205, 1571.11, Walk
270, -220, 890, 955.72, 1572.22, Walk
250, -230, 870, 933.97, 1551.11, Walk
260, -240, 970, 1032.52, 1582.22, Walk
290, -160, 850, 912.25, 1565.56, Walk
300, -340, 930, 1034.65, 1518.33, Walk
290, -240, 790, 875.1, 1492.78, Walk
270, -200, 930, 988.838, 1541.11, Walk
240, -210, 940, 992.623, 1556.11, Walk
310, -220, 780, 867.698, 1470.56, Walk
290, -420, 980, 1104.94, 1440, Walk
280, -210, 870, 937.763, 1448.33, Walk
420, 350, 1480, 1577.75, 1515, Walk
180, 210, 570, 633.561, 1443.33, Walk
-10, -210, 130, 247.184, 1379.44, Walk
-630, -430, 1790, 1945.74, 1470, Walk
140, 450, 1620, 1687.16, 1505.56, Walk
650, 510, -30, 826.741, 1486.11, Walk
630, -100, 230, 678.086, 1461.67, Walk
780, 10, 1200, 1431.26, 1495.56, Walk
